covariate 1:   name=covariate1, type=float, missing=  4 of 100, average=0.162011, stdev=0.937577, range=[-2.404798,2.967768], active=1
covariate 20:  name=covariate20, type=float, missing=  3 of 100, average=-0.087226, stdev=0.906815, range=[-2.360795,2.068636], active=1
covariate 21:  name=covariate21, type=float, missing=  4 of 100, average=-0.171103, stdev=0.949775, range=[-3.074629,2.275576], active=1
covariate 22:  name=covariate22, type=float, missing=  5 of 100, average=0.202431, stdev=0.994379, range=[-1.986581,2.745060], active=1
covariate 23:  name=covariate23, type=float, missing=  5 of 100, average=0.097251, stdev=1.058088, range=[-2.391099,2.838731], active=1
covariate 24:  name=covariate24, type=float, missing=  9 of 100, average=-0.070431, stdev=0.890846, range=[-2.685801,2.190508], active=1
covariate 25:  name=covariate25, type=float, missing=  2 of 100, average=0.242472, stdev=0.977923, range=[-1.900222,3.564488], active=1
covariate 26:  name=covariate26, type=float, missing=  2 of 100, average=0.001664, stdev=1.029807, range=[-2.540734,2.851164], active=1
covariate 27:  name=covariate27, type=float, missing=  6 of 100, average=-0.043457, stdev=0.956113, range=[-2.797008,2.310036], active=1
covariate 28:  name=covariate28, type=float, missing=  6 of 100, average=0.052384, stdev=0.928335, range=[-3.062076,1.927688], active=1
covariate 29:  name=covariate29, type=float, missing=  7 of 100, average=0.027806, stdev=1.029240, range=[-2.222846,2.280624], active=1
covariate 30:  name=covariate30, type=float, missing=  1 of 100, average=0.027891, stdev=1.028733, range=[-2.808472,3.904187], active=1
covariate 31:  name=covariate31, type=float, missing=  8 of 100, average=-0.002160, stdev=0.894060, range=[-2.137346,2.624018], active=1
covariate 32:  name=covariate32, type=float, missing=  3 of 100, average=-0.055088, stdev=0.917589, range=[-2.112767,2.070022], active=1
covariate 33:  name=covariate33, type=float, missing=  8 of 100, average=-0.035844, stdev=0.968532, range=[-2.160844,2.338902], active=1
covariate 34:  name=covariate34, type=float, missing=  4 of 100, average=0.031587, stdev=0.984350, range=[-2.750272,2.788380], active=1
covariate 35:  name=covariate35, type=float, missing=  4 of 100, average=0.022249, stdev=0.977397, range=[-2.803258,2.128921], active=1
covariate 36:  name=covariate36, type=float, missing=  6 of 100, average=-0.295052, stdev=0.996841, range=[-2.524433,1.392380], active=1
covariate 37:  name=covariate37, type=float, missing=  5 of 100, average=0.082889, stdev=1.093435, range=[-2.679042,3.244246], active=1
covariate 38:  name=covariate38, type=float, missing=  9 of 100, average=-0.088638, stdev=1.004102, range=[-2.158773,2.983357], active=1
covariate 39:  name=covariate39, type=float, missing=  7 of 100, average=-0.072534, stdev=1.046570, range=[-2.876615,2.402198], active=1
covariate 40:  name=covariate40, type=float, missing=  4 of 100, average=-0.080560, stdev=0.902903, range=[-2.724190,2.014257], active=1
covariate 41:  name=covariate41, type=float, missing=  5 of 100, average=-0.003943, stdev=1.013312, range=[-1.980446,2.230209], active=1
covariate 42:  name=covariate42, type=float, missing=  4 of 100, average=0.103375, stdev=1.003695, range=[-2.155396,2.902094], active=1
covariate 43:  name=covariate43, type=float, missing=  3 of 100, average=0.010594, stdev=1.080658, range=[-1.972838,2.244184], active=1
covariate 44:  name=covariate44, type=float, missing=  4 of 100, average=0.044673, stdev=0.985389, range=[-2.742668,2.412354], active=1
covariate 45:  name=covariate45, type=float, missing=  3 of 100, average=-0.067638, stdev=0.967972, range=[-2.400710,2.554389], active=1
covariate 46:  name=covariate46, type=float, missing=  7 of 100, average=-0.002710, stdev=1.079329, range=[-2.499348,2.873558], active=1
covariate 47:  name=covariate47, type=float, missing=  9 of 100, average=-0.033475, stdev=0.859588, range=[-2.386748,1.906796], active=1
covariate 48:  name=covariate48, type=float, missing=  4 of 100, average=-0.175934, stdev=1.159727, range=[-3.863470,2.273640], active=1
covariate 49:  name=covariate49, type=float, missing=  8 of 100, average=0.150578, stdev=0.922333, range=[-2.381153,2.611198], active=1
covariate 50:  name=covariate50, type=float, missing=  6 of 100, average=0.034334, stdev=0.993895, range=[-2.578247,2.677208], active=1
covariate 51:  name=covariate51, type=float, missing=  5 of 100, average=-0.084680, stdev=1.009293, range=[-2.463547,1.963884], active=1
covariate 52:  name=covariate52, type=float, missing=  5 of 100, average=-0.253845, stdev=1.003978, range=[-3.177412,2.796963], active=1
covariate 53:  name=covariate53, type=float, missing=  8 of 100, average=0.025687, stdev=1.103713, range=[-3.635527,3.076625], active=1
covariate 54:  name=covariate54, type=float, missing=  4 of 100, average=0.105863, stdev=0.953636, range=[-1.805931,3.216867], active=1
covariate 55:  name=covariate55, type=float, missing=  2 of 100, average=-0.062870, stdev=1.147000, range=[-2.762872,2.226435], active=1
covariate 56:  name=covariate56, type=float, missing=  2 of 100, average=-0.062881, stdev=1.016128, range=[-2.444262,2.321621], active=1
covariate 57:  name=covariate57, type=float, missing=  9 of 100, average=0.127216, stdev=1.130680, range=[-1.904472,2.943681], active=1
covariate 58:  name=covariate58, type=float, missing=  8 of 100, average=-0.010881, stdev=0.919347, range=[-2.684495,2.189664], active=1
covariate 59:  name=covariate59, type=float, missing=  4 of 100, average=0.031992, stdev=0.929220, range=[-2.620495,2.655748], active=1
covariate 60:  name=covariate60, type=float, missing=  3 of 100, average=-0.218108, stdev=0.893580, range=[-2.305103,2.332562], active=1
covariate 61:  name=covariate61, type=float, missing=  5 of 100, average=-0.044937, stdev=0.941089, range=[-2.309057,2.333730], active=1
covariate 62:  name=covariate62, type=float, missing=  7 of 100, average=0.176091, stdev=0.973815, range=[-1.853657,2.301278], active=1
covariate 63:  name=covariate63, type=float, missing=  1 of 100, average=0.148546, stdev=1.002097, range=[-2.442622,3.272243], active=1
covariate 64:  name=covariate64, type=float, missing=  7 of 100, average=0.163698, stdev=0.901015, range=[-2.380933,2.064590], active=1
covariate 65:  name=covariate65, type=float, missing=  8 of 100, average=-0.001102, stdev=1.066994, range=[-2.058867,2.713768], active=1
covariate 66:  name=covariate66, type=float, missing=  6 of 100, average=-0.000331, stdev=0.989406, range=[-2.518653,2.641439], active=1
covariate 67:  name=covariate67, type=float, missing=  3 of 100, average=-0.134261, stdev=0.811013, range=[-2.215824,1.846706], active=1
covariate 68:  name=covariate68, type=float, missing=  5 of 100, average=-0.018041, stdev=0.922658, range=[-2.261736,2.528886], active=1
covariate 69:  name=covariate69, type=float, missing=  5 of 100, average=0.069468, stdev=0.955986, range=[-1.826615,2.891249], active=1
covariate 70:  name=covariate70, type=float, missing=  6 of 100, average=-0.063213, stdev=1.054570, range=[-2.403396,2.377204], active=1
covariate 71:  name=covariate71, type=float, missing=  3 of 100, average=0.132873, stdev=0.988060, range=[-2.299617,2.571518], active=1
covariate 72:  name=covariate72, type=float, missing=  9 of 100, average=-0.166056, stdev=0.989641, range=[-2.402549,2.453260], active=1
covariate 73:  name=covariate73, type=float, missing=  3 of 100, average=0.021399, stdev=0.901687, range=[-2.451832,2.025085], active=1
covariate 74:  name=covariate74, type=float, missing=  6 of 100, average=0.070149, stdev=1.104087, range=[-3.363229,2.849392], active=1
covariate 75:  name=covariate75, type=float, missing=  6 of 100, average=-0.013564, stdev=0.986803, range=[-2.991710,2.090602], active=1
covariate 76:  name=covariate76, type=float, missing=  6 of 100, average=-0.037642, stdev=0.893439, range=[-1.890787,2.048592], active=1
covariate 77:  name=covariate77, type=float, missing=  2 of 100, average=-0.022596, stdev=1.007034, range=[-3.057739,2.476808], active=1
covariate 78:  name=covariate78, type=float, missing=  4 of 100, average=-0.002709, stdev=1.048744, range=[-2.450344,2.257313], active=1
covariate 79:  name=covariate79, type=float, missing=  6 of 100, average=-0.041841, stdev=1.107433, range=[-2.144203,2.550910], active=1
covariate 80:  name=covariate80, type=float, missing=  3 of 100, average=-0.027919, stdev=1.041586, range=[-2.387517,2.877300], active=1
