covariate 1:   name=covariate1, type=float, missing=  0 of 200, average=-0.062691, stdev=1.022625, range=[-3.127696,2.736511], active=1
covariate 78:  name=covariate78, type=float, missing=  0 of 200, average=-0.047227, stdev=1.005853, range=[-2.995826,2.754489], active=1
covariate 79:  name=covariate79, type=float, missing=  0 of 200, average=-0.020793, stdev=0.960379, range=[-2.809873,2.982969], active=1
covariate 80:  name=covariate80, type=float, missing=  0 of 200, average=0.038088, stdev=1.080805, range=[-2.829942,3.073562], active=1
covariate 81:  name=covariate81, type=float, missing=  0 of 200, average=0.112007, stdev=1.036622, range=[-3.427138,2.547668], active=1
covariate 82:  name=covariate82, type=float, missing=  0 of 200, average=-0.064025, stdev=1.061221, range=[-2.637130,2.459804], active=1
covariate 83:  name=covariate83, type=float, missing=  0 of 200, average=-0.082135, stdev=1.048074, range=[-2.607179,2.481725], active=1
covariate 84:  name=covariate84, type=float, missing=  0 of 200, average=-0.075244, stdev=0.977006, range=[-3.110541,2.655459], active=1
covariate 85:  name=covariate85, type=float, missing=  0 of 200, average=-0.034940, stdev=0.988357, range=[-3.694022,2.449904], active=1
covariate 86:  name=covariate86, type=float, missing=  0 of 200, average=-0.007763, stdev=1.030065, range=[-2.761882,2.827441], active=1
covariate 87:  name=covariate87, type=float, missing=  0 of 200, average=-0.068102, stdev=1.014187, range=[-2.366186,2.715373], active=1
covariate 88:  name=covariate88, type=float, missing=  0 of 200, average=-0.058343, stdev=1.030287, range=[-2.872995,2.412704], active=1
covariate 89:  name=covariate89, type=float, missing=  0 of 200, average=-0.016488, stdev=1.011570, range=[-3.239275,2.485774], active=1
covariate 90:  name=covariate90, type=float, missing=  0 of 200, average=-0.089637, stdev=0.977995, range=[-2.605429,2.886205], active=1
covariate 91:  name=covariate91, type=float, missing=  0 of 200, average=-0.132242, stdev=0.976717, range=[-2.454366,2.905301], active=1
covariate 92:  name=covariate92, type=float, missing=  0 of 200, average=0.038846, stdev=0.979551, range=[-2.667981,2.398285], active=1
covariate 93:  name=covariate93, type=float, missing=  0 of 200, average=0.005339, stdev=0.990048, range=[-2.313666,2.994485], active=1
covariate 94:  name=covariate94, type=float, missing=  0 of 200, average=-0.000257, stdev=0.954433, range=[-2.344019,2.534957], active=1
covariate 95:  name=covariate95, type=float, missing=  0 of 200, average=0.031720, stdev=1.062548, range=[-2.717062,3.907546], active=1
covariate 96:  name=covariate96, type=float, missing=  0 of 200, average=0.033493, stdev=1.082983, range=[-3.584787,2.754148], active=1
covariate 97:  name=covariate97, type=float, missing=  0 of 200, average=-0.003095, stdev=0.928313, range=[-2.771639,2.059909], active=1
covariate 98:  name=covariate98, type=float, missing=  0 of 200, average=0.012888, stdev=0.967803, range=[-2.347011,2.231609], active=1
covariate 99:  name=covariate99, type=float, missing=  0 of 200, average=0.047737, stdev=1.039310, range=[-3.522281,2.430101], active=1
covariate 100: name=covariate100, type=float, missing=  0 of 200, average=0.045304, stdev=1.012010, range=[-2.725375,3.221369], active=1
covariate 101: name=covariate101, type=float, missing=  0 of 200, average=-0.042489, stdev=0.920709, range=[-2.426463,2.090874], active=1
covariate 102: name=covariate102, type=float, missing=  0 of 200, average=-0.017387, stdev=1.057162, range=[-3.315543,2.282017], active=1
covariate 103: name=covariate103, type=float, missing=  0 of 200, average=-0.048152, stdev=0.982099, range=[-2.142197,2.355929], active=1
covariate 104: name=covariate104, type=float, missing=  0 of 200, average=-0.042835, stdev=0.936384, range=[-2.510467,2.463748], active=1
covariate 105: name=covariate105, type=float, missing=  0 of 200, average=-0.035635, stdev=0.996879, range=[-2.255384,2.850559], active=1
covariate 106: name=covariate106, type=float, missing=  0 of 200, average=-0.049704, stdev=1.027097, range=[-2.821469,2.966588], active=1
covariate 107: name=covariate107, type=float, missing=  0 of 200, average=0.109670, stdev=0.901513, range=[-2.588291,2.488393], active=1
covariate 108: name=covariate108, type=float, missing=  0 of 200, average=-0.049893, stdev=0.952284, range=[-2.236629,2.613033], active=1
covariate 109: name=covariate109, type=float, missing=  0 of 200, average=-0.106305, stdev=1.060589, range=[-2.873678,2.617124], active=1
covariate 110: name=covariate110, type=float, missing=  0 of 200, average=-0.097293, stdev=1.001758, range=[-2.672419,2.786976], active=1
covariate 111: name=covariate111, type=float, missing=  0 of 200, average=0.033276, stdev=1.012707, range=[-2.299554,3.264859], active=1
covariate 112: name=covariate112, type=float, missing=  0 of 200, average=0.014979, stdev=0.935975, range=[-2.811566,2.682445], active=1
covariate 113: name=covariate113, type=float, missing=  0 of 200, average=-0.022074, stdev=1.054660, range=[-2.920418,2.865902], active=1
covariate 114: name=covariate114, type=float, missing=  0 of 200, average=-0.046947, stdev=1.013965, range=[-3.886967,2.648276], active=1
covariate 115: name=covariate115, type=float, missing=  0 of 200, average=0.071324, stdev=1.087904, range=[-2.964275,2.959592], active=1
covariate 116: name=covariate116, type=float, missing=  0 of 200, average=0.063649, stdev=1.033300, range=[-2.825940,2.435554], active=1
covariate 117: name=covariate117, type=float, missing=  0 of 200, average=0.136630, stdev=0.980564, range=[-2.438185,2.863199], active=1
covariate 118: name=covariate118, type=float, missing=  0 of 200, average=0.076409, stdev=0.948944, range=[-2.241192,2.655875], active=1
covariate 119: name=covariate119, type=float, missing=  0 of 200, average=0.048319, stdev=1.040965, range=[-2.948934,2.622555], active=1
covariate 120: name=covariate120, type=float, missing=  0 of 200, average=0.056590, stdev=0.999939, range=[-2.817732,2.974923], active=1
covariate 121: name=covariate121, type=float, missing=  0 of 200, average=-0.026929, stdev=0.915495, range=[-2.728148,2.359956], active=1
covariate 122: name=covariate122, type=float, missing=  0 of 200, average=0.064028, stdev=0.954602, range=[-2.871821,2.936739], active=1
covariate 123: name=covariate123, type=float, missing=  0 of 200, average=-0.015461, stdev=0.956181, range=[-2.853360,2.326310], active=1
covariate 124: name=covariate124, type=float, missing=  0 of 200, average=0.008606, stdev=0.955551, range=[-3.065499,2.748084], active=1
covariate 125: name=covariate125, type=float, missing=  0 of 200, average=0.095169, stdev=1.102587, range=[-2.672232,3.274348], active=1
covariate 126: name=covariate126, type=float, missing=  0 of 200, average=0.007516, stdev=1.006276, range=[-2.573065,2.733823], active=1
covariate 127: name=covariate127, type=float, missing=  0 of 200, average=-0.062230, stdev=0.994023, range=[-2.755902,2.605007], active=1
covariate 128: name=covariate128, type=float, missing=  0 of 200, average=0.040335, stdev=0.953182, range=[-2.463496,2.414837], active=1
covariate 129: name=covariate129, type=float, missing=  0 of 200, average=-0.065293, stdev=1.052652, range=[-3.308628,3.672489], active=1
covariate 130: name=covariate130, type=float, missing=  0 of 200, average=0.072942, stdev=0.973793, range=[-2.284915,2.517851], active=1
covariate 131: name=covariate131, type=float, missing=  0 of 200, average=0.022433, stdev=1.081803, range=[-2.697072,2.507938], active=1
covariate 132: name=covariate132, type=float, missing=  0 of 200, average=-0.040196, stdev=0.942815, range=[-2.050075,2.603577], active=1
covariate 133: name=covariate133, type=float, missing=  0 of 200, average=0.014453, stdev=1.003990, range=[-2.454815,2.839690], active=1
covariate 134: name=covariate134, type=float, missing=  0 of 200, average=0.022136, stdev=0.959053, range=[-2.222674,2.507655], active=1
covariate 135: name=covariate135, type=float, missing=  0 of 200, average=-0.085106, stdev=0.973137, range=[-2.790827,2.595885], active=1
covariate 136: name=covariate136, type=float, missing=  0 of 200, average=-0.054796, stdev=1.011346, range=[-2.924197,2.916665], active=1
covariate 137: name=covariate137, type=float, missing=  0 of 200, average=-0.030834, stdev=0.969010, range=[-2.423513,2.569745], active=1
covariate 138: name=covariate138, type=float, missing=  0 of 200, average=-0.028771, stdev=0.882634, range=[-2.645554,2.323929], active=1
covariate 139: name=covariate139, type=float, missing=  0 of 200, average=-0.141238, stdev=0.920584, range=[-2.544923,1.810354], active=1
covariate 140: name=covariate140, type=float, missing=  0 of 200, average=-0.011976, stdev=0.999591, range=[-2.473104,2.866345], active=1
