covariate 1:   name=covariate1, type=float, missing=  0 of 100, average=-0.046189, stdev=0.936870, range=[-2.226723,2.373309], active=1
covariate 61:  name=covariate61, type=float, missing=  0 of 100, average=0.043080, stdev=0.933637, range=[-2.287745,2.208689], active=1
covariate 62:  name=covariate62, type=float, missing=  0 of 100, average=0.092773, stdev=0.878773, range=[-2.259293,2.300389], active=1
covariate 63:  name=covariate63, type=float, missing=  0 of 100, average=-0.043257, stdev=0.912873, range=[-2.892043,2.094076], active=1
covariate 64:  name=covariate64, type=float, missing=  0 of 100, average=-0.047887, stdev=1.025349, range=[-2.213426,2.851531], active=1
covariate 65:  name=covariate65, type=float, missing=  0 of 100, average=0.039960, stdev=0.941959, range=[-2.342977,2.454777], active=1
covariate 66:  name=covariate66, type=float, missing=  0 of 100, average=0.075462, stdev=1.032685, range=[-2.683245,2.700102], active=1
covariate 67:  name=covariate67, type=float, missing=  0 of 100, average=-0.060456, stdev=0.963248, range=[-2.121126,2.550438], active=1
covariate 68:  name=covariate68, type=float, missing=  0 of 100, average=-0.022346, stdev=0.948914, range=[-2.870481,2.203063], active=1
covariate 69:  name=covariate69, type=float, missing=  0 of 100, average=0.022107, stdev=0.950135, range=[-2.645666,2.415087], active=1
covariate 70:  name=covariate70, type=float, missing=  0 of 100, average=0.109114, stdev=1.082376, range=[-2.831069,2.882857], active=1
covariate 71:  name=covariate71, type=float, missing=  0 of 100, average=0.011049, stdev=0.937137, range=[-2.514272,2.252186], active=1
covariate 72:  name=covariate72, type=float, missing=  0 of 100, average=-0.019588, stdev=1.049143, range=[-3.011542,2.124603], active=1
covariate 73:  name=covariate73, type=float, missing=  0 of 100, average=0.010772, stdev=1.048041, range=[-2.399548,2.913674], active=1
covariate 74:  name=covariate74, type=float, missing=  0 of 100, average=0.051413, stdev=1.005773, range=[-2.857625,2.314895], active=1
covariate 75:  name=covariate75, type=float, missing=  0 of 100, average=0.119066, stdev=0.976330, range=[-2.263747,2.447500], active=1
covariate 76:  name=covariate76, type=float, missing=  0 of 100, average=0.007645, stdev=1.011880, range=[-2.115990,2.690311], active=1
covariate 77:  name=covariate77, type=float, missing=  0 of 100, average=0.059510, stdev=0.959531, range=[-1.981354,2.582724], active=1
covariate 78:  name=covariate78, type=float, missing=  0 of 100, average=0.207200, stdev=1.030614, range=[-2.395976,2.082825], active=1
covariate 79:  name=covariate79, type=float, missing=  0 of 100, average=0.074072, stdev=1.114350, range=[-3.086659,3.199446], active=1
covariate 80:  name=covariate80, type=float, missing=  0 of 100, average=0.049343, stdev=0.906861, range=[-2.486596,2.537566], active=1
covariate 81:  name=covariate81, type=float, missing=  0 of 100, average=0.081441, stdev=0.971916, range=[-3.617038,2.161847], active=1
covariate 82:  name=covariate82, type=float, missing=  0 of 100, average=0.081361, stdev=1.013227, range=[-1.939648,2.714029], active=1
covariate 83:  name=covariate83, type=float, missing=  0 of 100, average=0.202395, stdev=1.059453, range=[-2.139963,2.566985], active=1
covariate 84:  name=covariate84, type=float, missing=  0 of 100, average=0.075250, stdev=0.872142, range=[-2.022689,2.276100], active=1
covariate 85:  name=covariate85, type=float, missing=  0 of 100, average=0.056128, stdev=0.898908, range=[-2.033351,2.144208], active=1
covariate 86:  name=covariate86, type=float, missing=  0 of 100, average=-0.074934, stdev=1.084524, range=[-2.581529,2.483669], active=1
covariate 87:  name=covariate87, type=float, missing=  0 of 100, average=-0.071904, stdev=1.023104, range=[-2.395409,2.460512], active=1
covariate 88:  name=covariate88, type=float, missing=  0 of 100, average=-0.035432, stdev=1.034037, range=[-2.666810,3.275097], active=1
covariate 89:  name=covariate89, type=float, missing=  0 of 100, average=-0.006752, stdev=1.057896, range=[-2.618085,2.985027], active=1
covariate 90:  name=covariate90, type=float, missing=  0 of 100, average=-0.146642, stdev=1.054048, range=[-2.629360,2.818964], active=1
covariate 91:  name=covariate91, type=float, missing=  0 of 100, average=-0.055653, stdev=0.970674, range=[-2.646788,2.109971], active=1
covariate 92:  name=covariate92, type=float, missing=  0 of 100, average=0.039111, stdev=1.173178, range=[-2.797289,2.498388], active=1
covariate 93:  name=covariate93, type=float, missing=  0 of 100, average=0.164179, stdev=1.079434, range=[-2.477322,3.007964], active=1
covariate 94:  name=covariate94, type=float, missing=  0 of 100, average=0.034144, stdev=1.005110, range=[-2.459735,2.827036], active=1
covariate 95:  name=covariate95, type=float, missing=  0 of 100, average=0.135973, stdev=1.065021, range=[-2.501938,2.785017], active=1
covariate 96:  name=covariate96, type=float, missing=  0 of 100, average=0.168697, stdev=1.020378, range=[-2.444197,3.334894], active=1
covariate 97:  name=covariate97, type=float, missing=  0 of 100, average=0.009401, stdev=1.008573, range=[-2.524317,2.779105], active=1
covariate 98:  name=covariate98, type=float, missing=  0 of 100, average=0.083917, stdev=1.016905, range=[-1.949506,2.792399], active=1
covariate 99:  name=covariate99, type=float, missing=  0 of 100, average=0.097779, stdev=0.959794, range=[-2.533615,2.418495], active=1
covariate 100: name=covariate100, type=float, missing=  0 of 100, average=0.007635, stdev=0.996445, range=[-2.116814,2.138224], active=1
