covariate 1:   name=covariate1, type=float, missing=  0 of 100, average=0.071437, stdev=1.037317, range=[-1.919410,2.940229], active=1
covariate 40:  name=covariate40, type=float, missing=  0 of 100, average=-0.029789, stdev=0.957857, range=[-2.516866,2.306518], active=1
covariate 41:  name=covariate41, type=float, missing=  0 of 100, average=0.191358, stdev=0.950925, range=[-1.885296,3.658418], active=1
covariate 42:  name=covariate42, type=float, missing=  0 of 100, average=0.009923, stdev=1.047695, range=[-2.434902,3.339783], active=1
covariate 43:  name=covariate43, type=float, missing=  0 of 100, average=0.049699, stdev=0.910250, range=[-2.225493,2.446366], active=1
covariate 44:  name=covariate44, type=float, missing=  0 of 100, average=0.081432, stdev=1.159137, range=[-3.023643,2.666182], active=1
covariate 45:  name=covariate45, type=float, missing=  0 of 100, average=-0.006036, stdev=0.958642, range=[-2.708303,2.985759], active=1
covariate 46:  name=covariate46, type=float, missing=  0 of 100, average=-0.108290, stdev=0.956357, range=[-2.292359,1.926019], active=1
covariate 47:  name=covariate47, type=float, missing=  0 of 100, average=-0.055413, stdev=0.974839, range=[-2.434338,2.344109], active=1
covariate 48:  name=covariate48, type=float, missing=  0 of 100, average=0.049169, stdev=0.997723, range=[-2.081250,2.743745], active=1
covariate 49:  name=covariate49, type=float, missing=  0 of 100, average=0.133709, stdev=0.989240, range=[-2.417700,2.838888], active=1
covariate 50:  name=covariate50, type=float, missing=  0 of 100, average=0.063087, stdev=1.051763, range=[-2.951478,2.789575], active=1
covariate 51:  name=covariate51, type=float, missing=  0 of 100, average=-0.093773, stdev=0.929235, range=[-2.025931,2.159793], active=1
covariate 52:  name=covariate52, type=float, missing=  0 of 100, average=-0.120994, stdev=1.076491, range=[-2.129495,2.353185], active=1
covariate 53:  name=covariate53, type=float, missing=  0 of 100, average=0.071335, stdev=0.848158, range=[-2.149382,2.019411], active=1
covariate 54:  name=covariate54, type=float, missing=  0 of 100, average=-0.004712, stdev=0.993739, range=[-2.578656,2.551498], active=1
covariate 55:  name=covariate55, type=float, missing=  0 of 100, average=0.036680, stdev=0.956875, range=[-2.246175,2.750111], active=1
covariate 56:  name=covariate56, type=float, missing=  0 of 100, average=-0.201224, stdev=1.015558, range=[-3.122797,2.305028], active=1
covariate 57:  name=covariate57, type=float, missing=  0 of 100, average=0.098367, stdev=0.969488, range=[-2.455835,2.544312], active=1
covariate 58:  name=covariate58, type=float, missing=  0 of 100, average=-0.198211, stdev=0.962554, range=[-2.457136,2.365141], active=1
covariate 59:  name=covariate59, type=float, missing=  0 of 100, average=0.037962, stdev=0.912555, range=[-1.963604,2.504078], active=1
covariate 60:  name=covariate60, type=float, missing=  0 of 100, average=0.049272, stdev=0.968744, range=[-2.466744,2.193059], active=1
covariate 61:  name=covariate61, type=float, missing=  0 of 100, average=0.025883, stdev=0.900494, range=[-2.283275,2.397187], active=1
covariate 62:  name=covariate62, type=float, missing=  0 of 100, average=0.162595, stdev=1.049807, range=[-2.300402,2.984404], active=1
covariate 63:  name=covariate63, type=float, missing=  0 of 100, average=-0.004573, stdev=1.157840, range=[-2.137750,2.884672], active=1
covariate 64:  name=covariate64, type=float, missing=  0 of 100, average=0.054316, stdev=1.091190, range=[-2.818630,2.118905], active=1
covariate 65:  name=covariate65, type=float, missing=  0 of 100, average=-0.085149, stdev=1.081912, range=[-3.120449,2.158162], active=1
covariate 66:  name=covariate66, type=float, missing=  0 of 100, average=-0.104912, stdev=0.965122, range=[-3.357703,1.910900], active=1
covariate 67:  name=covariate67, type=float, missing=  0 of 100, average=0.087033, stdev=1.097505, range=[-2.128609,3.477528], active=1
covariate 68:  name=covariate68, type=float, missing=  0 of 100, average=-0.107906, stdev=0.889776, range=[-2.031656,1.957628], active=1
covariate 69:  name=covariate69, type=float, missing=  0 of 100, average=0.105574, stdev=0.967774, range=[-2.442304,2.363212], active=1
covariate 70:  name=covariate70, type=float, missing=  0 of 100, average=0.207331, stdev=0.944635, range=[-2.121566,3.194538], active=1
covariate 71:  name=covariate71, type=float, missing=  0 of 100, average=-0.145453, stdev=0.977708, range=[-2.977675,2.512780], active=1
covariate 72:  name=covariate72, type=float, missing=  0 of 100, average=0.158699, stdev=1.007225, range=[-2.224799,2.861134], active=1
covariate 73:  name=covariate73, type=float, missing=  0 of 100, average=-0.090161, stdev=0.942792, range=[-2.420288,3.072422], active=1
covariate 74:  name=covariate74, type=float, missing=  0 of 100, average=0.008902, stdev=0.972414, range=[-2.188963,3.006127], active=1
covariate 75:  name=covariate75, type=float, missing=  0 of 100, average=0.019347, stdev=0.976907, range=[-2.119247,2.700231], active=1
covariate 76:  name=covariate76, type=float, missing=  0 of 100, average=-0.034943, stdev=1.022129, range=[-2.514699,2.766462], active=1
covariate 77:  name=covariate77, type=float, missing=  0 of 100, average=-0.130393, stdev=0.938535, range=[-3.016105,2.571779], active=1
covariate 78:  name=covariate78, type=float, missing=  0 of 100, average=-0.004871, stdev=0.982099, range=[-1.674910,2.787314], active=1
covariate 79:  name=covariate79, type=float, missing=  0 of 100, average=0.076967, stdev=0.850553, range=[-2.313838,2.078763], active=1
covariate 80:  name=covariate80, type=float, missing=  0 of 100, average=0.064959, stdev=1.036829, range=[-3.468330,3.094027], active=1
