covariate 1:   name=covariate1, type=float, missing=  3 of 100, average=-0.164899, stdev=1.023849, range=[-3.176961,2.156211], active=1
covariate 69:  name=covariate69, type=float, missing=  6 of 100, average=-0.068919, stdev=1.025533, range=[-2.707631,2.537288], active=1
covariate 70:  name=covariate70, type=float, missing=  9 of 100, average=-0.051773, stdev=0.886216, range=[-2.767204,1.998735], active=1
covariate 71:  name=covariate71, type=float, missing=  2 of 100, average=0.069848, stdev=0.916038, range=[-2.137035,3.018358], active=1
covariate 72:  name=covariate72, type=float, missing=  3 of 100, average=0.058397, stdev=1.058608, range=[-2.656849,2.762092], active=1
covariate 73:  name=covariate73, type=float, missing=  6 of 100, average=-0.147902, stdev=1.036629, range=[-2.434224,2.370980], active=1
covariate 74:  name=covariate74, type=float, missing=  3 of 100, average=0.081985, stdev=0.973706, range=[-1.876730,2.405474], active=1
covariate 75:  name=covariate75, type=float, missing=  3 of 100, average=-0.067771, stdev=0.994431, range=[-2.330671,2.273339], active=1
covariate 76:  name=covariate76, type=float, missing=  7 of 100, average=-0.030148, stdev=0.964810, range=[-2.357741,1.721644], active=1
covariate 77:  name=covariate77, type=float, missing=  4 of 100, average=0.123431, stdev=1.040288, range=[-1.987158,3.225681], active=1
covariate 78:  name=covariate78, type=float, missing=  2 of 100, average=-0.007260, stdev=0.900683, range=[-2.250729,1.810433], active=1
covariate 79:  name=covariate79, type=float, missing=  4 of 100, average=0.127417, stdev=1.074110, range=[-2.389897,2.670355], active=1
covariate 80:  name=covariate80, type=float, missing=  2 of 100, average=-0.120714, stdev=0.845951, range=[-2.200618,2.048367], active=1
covariate 81:  name=covariate81, type=float, missing=  5 of 100, average=-0.179263, stdev=1.022398, range=[-2.301395,3.200240], active=1
covariate 82:  name=covariate82, type=float, missing=  4 of 100, average=-0.012134, stdev=1.224152, range=[-2.150348,3.180385], active=1
covariate 83:  name=covariate83, type=float, missing=  3 of 100, average=-0.013235, stdev=1.073644, range=[-2.534128,2.560034], active=1
covariate 84:  name=covariate84, type=float, missing=  7 of 100, average=0.019167, stdev=0.861962, range=[-1.861901,2.529161], active=1
covariate 85:  name=covariate85, type=float, missing=  4 of 100, average=0.037654, stdev=0.958798, range=[-3.155038,2.580922], active=1
covariate 86:  name=covariate86, type=float, missing=  8 of 100, average=-0.007844, stdev=1.020247, range=[-2.461911,2.173155], active=1
covariate 87:  name=covariate87, type=float, missing=  7 of 100, average=-0.114401, stdev=1.002218, range=[-2.756984,2.018963], active=1
covariate 88:  name=covariate88, type=float, missing=  3 of 100, average=0.045381, stdev=0.975187, range=[-2.367121,2.350401], active=1
covariate 89:  name=covariate89, type=float, missing=  3 of 100, average=-0.138857, stdev=1.050596, range=[-3.046680,2.728415], active=1
covariate 90:  name=covariate90, type=float, missing=  5 of 100, average=-0.011472, stdev=1.042949, range=[-2.868900,1.921749], active=1
covariate 91:  name=covariate91, type=float, missing=  8 of 100, average=-0.031627, stdev=0.985231, range=[-2.998444,2.919834], active=1
covariate 92:  name=covariate92, type=float, missing=  7 of 100, average=-0.062633, stdev=1.109282, range=[-2.276929,2.352501], active=1
covariate 93:  name=covariate93, type=float, missing=  6 of 100, average=-0.144943, stdev=0.855871, range=[-1.910286,1.964404], active=1
covariate 94:  name=covariate94, type=float, missing=  5 of 100, average=0.022481, stdev=0.831904, range=[-1.936926,2.367927], active=1
covariate 95:  name=covariate95, type=float, missing=  4 of 100, average=-0.011004, stdev=1.033791, range=[-2.819711,3.669970], active=1
covariate 96:  name=covariate96, type=float, missing=  6 of 100, average=0.129494, stdev=0.986617, range=[-2.406207,2.592289], active=1
covariate 97:  name=covariate97, type=float, missing=  4 of 100, average=-0.108907, stdev=1.067393, range=[-2.615218,2.609909], active=1
covariate 98:  name=covariate98, type=float, missing=  7 of 100, average=0.134818, stdev=1.046584, range=[-2.327545,3.583528], active=1
covariate 99:  name=covariate99, type=float, missing=  2 of 100, average=0.030179, stdev=0.980940, range=[-1.962621,2.468229], active=1
covariate 100: name=covariate100, type=float, missing=  7 of 100, average=-0.035189, stdev=0.936921, range=[-2.731176,1.724414], active=1
