covariate 1:   name=covariate1, type=float, missing=  6 of 100, average=-0.060151, stdev=0.847753, range=[-2.834941,1.569441], active=1
covariate 20:  name=covariate20, type=float, missing=  7 of 100, average=-0.083473, stdev=1.013835, range=[-2.209678,2.693317], active=1
covariate 21:  name=covariate21, type=float, missing=  7 of 100, average=-0.056592, stdev=1.048370, range=[-2.334641,2.826304], active=1
covariate 22:  name=covariate22, type=float, missing=  4 of 100, average=0.045420, stdev=0.996797, range=[-2.454501,2.924562], active=1
covariate 23:  name=covariate23, type=float, missing=  4 of 100, average=-0.053797, stdev=0.940890, range=[-2.229148,2.180082], active=1
covariate 24:  name=covariate24, type=float, missing=  3 of 100, average=0.012542, stdev=1.052322, range=[-3.319692,2.376155], active=1
covariate 25:  name=covariate25, type=float, missing=  9 of 100, average=-0.070399, stdev=0.910467, range=[-2.442483,1.967602], active=1
covariate 26:  name=covariate26, type=float, missing=  8 of 100, average=-0.009939, stdev=0.997118, range=[-2.594082,2.502578], active=1
covariate 27:  name=covariate27, type=float, missing=  2 of 100, average=0.042104, stdev=0.991334, range=[-2.559112,2.858473], active=1
covariate 28:  name=covariate28, type=float, missing=  7 of 100, average=-0.083623, stdev=1.083779, range=[-3.069496,2.426093], active=1
covariate 29:  name=covariate29, type=float, missing=  5 of 100, average=-0.000602, stdev=0.923881, range=[-2.809520,2.090426], active=1
covariate 30:  name=covariate30, type=float, missing=  2 of 100, average=-0.081660, stdev=1.034970, range=[-2.697383,2.068335], active=1
covariate 31:  name=covariate31, type=float, missing=  5 of 100, average=-0.056122, stdev=1.091469, range=[-2.669738,2.547145], active=1
covariate 32:  name=covariate32, type=float, missing=  6 of 100, average=0.073616, stdev=1.091272, range=[-3.755815,3.185659], active=1
covariate 33:  name=covariate33, type=float, missing=  5 of 100, average=0.059588, stdev=0.936373, range=[-2.150682,2.004794], active=1
covariate 34:  name=covariate34, type=float, missing=  3 of 100, average=-0.049579, stdev=0.924433, range=[-1.822296,2.208994], active=1
covariate 35:  name=covariate35, type=float, missing=  3 of 100, average=-0.076141, stdev=0.922914, range=[-2.159795,2.190550], active=1
covariate 36:  name=covariate36, type=float, missing=  5 of 100, average=-0.028542, stdev=0.913981, range=[-1.895697,2.672912], active=1
covariate 37:  name=covariate37, type=float, missing=  8 of 100, average=-0.006543, stdev=0.956659, range=[-2.591086,3.430662], active=1
covariate 38:  name=covariate38, type=float, missing=  8 of 100, average=-0.111760, stdev=1.081322, range=[-2.644917,2.605403], active=1
covariate 39:  name=covariate39, type=float, missing=  6 of 100, average=-0.147735, stdev=0.973659, range=[-2.025069,1.887849], active=1
covariate 40:  name=covariate40, type=float, missing=  7 of 100, average=0.014869, stdev=0.898289, range=[-1.823967,1.724951], active=1
covariate 41:  name=covariate41, type=float, missing=  4 of 100, average=0.016104, stdev=1.009631, range=[-3.171078,2.281172], active=1
covariate 42:  name=covariate42, type=float, missing=  4 of 100, average=-0.042106, stdev=1.179866, range=[-3.161829,4.116412], active=1
covariate 43:  name=covariate43, type=float, missing=  1 of 100, average=-0.087296, stdev=1.049221, range=[-2.428712,2.401194], active=1
covariate 44:  name=covariate44, type=float, missing=  6 of 100, average=0.149265, stdev=1.080327, range=[-1.908081,3.088599], active=1
covariate 45:  name=covariate45, type=float, missing=  5 of 100, average=-0.094333, stdev=0.867440, range=[-2.198585,2.016336], active=1
covariate 46:  name=covariate46, type=float, missing=  3 of 100, average=0.144823, stdev=0.953313, range=[-1.675834,3.000343], active=1
covariate 47:  name=covariate47, type=float, missing=  6 of 100, average=0.110234, stdev=1.248600, range=[-2.616316,3.736808], active=1
covariate 48:  name=covariate48, type=float, missing=  5 of 100, average=0.018581, stdev=0.915613, range=[-1.816947,2.331380], active=1
covariate 49:  name=covariate49, type=float, missing=  3 of 100, average=-0.110102, stdev=0.985538, range=[-3.000863,2.350433], active=1
covariate 50:  name=covariate50, type=float, missing=  5 of 100, average=-0.115598, stdev=0.941918, range=[-2.223356,2.125484], active=1
covariate 51:  name=covariate51, type=float, missing=  3 of 100, average=0.060898, stdev=0.929965, range=[-2.869374,2.433381], active=1
covariate 52:  name=covariate52, type=float, missing= 15 of 100, average=0.035581, stdev=1.115295, range=[-1.989005,4.398290], active=1
covariate 53:  name=covariate53, type=float, missing=  3 of 100, average=-0.002210, stdev=0.885325, range=[-1.748074,2.410993], active=1
covariate 54:  name=covariate54, type=float, missing=  2 of 100, average=0.075117, stdev=1.130078, range=[-2.896526,2.904347], active=1
covariate 55:  name=covariate55, type=float, missing=  4 of 100, average=0.090486, stdev=0.914988, range=[-1.993746,2.413290], active=1
covariate 56:  name=covariate56, type=float, missing=  3 of 100, average=-0.128130, stdev=0.937978, range=[-2.415178,2.048120], active=1
covariate 57:  name=covariate57, type=float, missing=  5 of 100, average=0.155253, stdev=1.011973, range=[-2.742743,2.643128], active=1
covariate 58:  name=covariate58, type=float, missing=  1 of 100, average=-0.004036, stdev=1.005697, range=[-2.404617,2.352424], active=1
covariate 59:  name=covariate59, type=float, missing=  5 of 100, average=0.190978, stdev=0.958477, range=[-1.528374,2.963382], active=1
covariate 60:  name=covariate60, type=float, missing=  7 of 100, average=0.168286, stdev=1.029930, range=[-2.422394,2.405069], active=1
covariate 61:  name=covariate61, type=float, missing=  6 of 100, average=-0.116650, stdev=1.058860, range=[-2.655670,2.437873], active=1
covariate 62:  name=covariate62, type=float, missing=  7 of 100, average=0.088773, stdev=0.890781, range=[-1.756145,2.706505], active=1
covariate 63:  name=covariate63, type=float, missing=  7 of 100, average=-0.009392, stdev=0.932316, range=[-2.730635,2.360499], active=1
covariate 64:  name=covariate64, type=float, missing=  4 of 100, average=-0.140076, stdev=1.025051, range=[-2.333050,2.443375], active=1
covariate 65:  name=covariate65, type=float, missing=  5 of 100, average=0.030657, stdev=1.097313, range=[-2.159890,3.001182], active=1
covariate 66:  name=covariate66, type=float, missing=  2 of 100, average=0.024343, stdev=0.954843, range=[-1.990037,2.261488], active=1
covariate 67:  name=covariate67, type=float, missing=  6 of 100, average=-0.065231, stdev=0.964329, range=[-2.486964,2.024759], active=1
covariate 68:  name=covariate68, type=float, missing=  6 of 100, average=0.079114, stdev=1.022691, range=[-2.583612,2.843482], active=1
covariate 69:  name=covariate69, type=float, missing=  9 of 100, average=-0.004228, stdev=0.926068, range=[-2.498844,2.216949], active=1
covariate 70:  name=covariate70, type=float, missing=  4 of 100, average=0.163663, stdev=0.956757, range=[-2.227841,2.050785], active=1
covariate 71:  name=covariate71, type=float, missing=  9 of 100, average=0.059960, stdev=0.997605, range=[-3.427544,2.005669], active=1
covariate 72:  name=covariate72, type=float, missing=  5 of 100, average=0.138011, stdev=0.971116, range=[-2.214057,2.818596], active=1
covariate 73:  name=covariate73, type=float, missing=  5 of 100, average=-0.055690, stdev=1.052882, range=[-3.096970,2.453499], active=1
covariate 74:  name=covariate74, type=float, missing=  7 of 100, average=0.031356, stdev=1.067044, range=[-2.535980,2.958427], active=1
covariate 75:  name=covariate75, type=float, missing=  8 of 100, average=-0.156089, stdev=0.915263, range=[-2.343582,1.815765], active=1
covariate 76:  name=covariate76, type=float, missing=  1 of 100, average=-0.280079, stdev=1.052654, range=[-3.324231,2.576515], active=1
covariate 77:  name=covariate77, type=float, missing=  6 of 100, average=0.110959, stdev=1.051745, range=[-2.272514,2.826595], active=1
covariate 78:  name=covariate78, type=float, missing=  4 of 100, average=0.021790, stdev=0.931279, range=[-1.931865,2.526846], active=1
covariate 79:  name=covariate79, type=float, missing=  7 of 100, average=-0.056215, stdev=0.926086, range=[-2.470299,2.618501], active=1
covariate 80:  name=covariate80, type=float, missing=  9 of 100, average=-0.046895, stdev=1.126909, range=[-2.364733,2.767522], active=1
covariate 81:  name=covariate81, type=float, missing=  5 of 100, average=-0.023627, stdev=1.022059, range=[-2.178591,2.058518], active=1
covariate 82:  name=covariate82, type=float, missing=  3 of 100, average=0.145317, stdev=1.059418, range=[-2.307487,2.946292], active=1
covariate 83:  name=covariate83, type=float, missing=  6 of 100, average=-0.056266, stdev=1.105374, range=[-2.612271,3.855268], active=1
covariate 84:  name=covariate84, type=float, missing=  4 of 100, average=-0.151969, stdev=0.947950, range=[-3.120168,1.872364], active=1
covariate 85:  name=covariate85, type=float, missing=  4 of 100, average=-0.193443, stdev=0.990374, range=[-2.030239,2.029023], active=1
covariate 86:  name=covariate86, type=float, missing=  4 of 100, average=0.090835, stdev=1.048880, range=[-2.451984,2.305313], active=1
covariate 87:  name=covariate87, type=float, missing=  4 of 100, average=0.089717, stdev=0.904655, range=[-2.111793,2.269450], active=1
covariate 88:  name=covariate88, type=float, missing=  5 of 100, average=-0.036341, stdev=0.884593, range=[-2.352387,2.140510], active=1
covariate 89:  name=covariate89, type=float, missing=  4 of 100, average=-0.075350, stdev=0.848581, range=[-2.192707,1.749568], active=1
covariate 90:  name=covariate90, type=float, missing=  3 of 100, average=-0.027864, stdev=1.211169, range=[-3.408547,2.700349], active=1
covariate 91:  name=covariate91, type=float, missing=  3 of 100, average=-0.124138, stdev=1.058511, range=[-2.417779,2.565166], active=1
covariate 92:  name=covariate92, type=float, missing=  5 of 100, average=-0.042212, stdev=0.956730, range=[-2.011507,2.721046], active=1
covariate 93:  name=covariate93, type=float, missing=  4 of 100, average=0.178606, stdev=0.939835, range=[-2.620171,2.762961], active=1
covariate 94:  name=covariate94, type=float, missing=  2 of 100, average=0.041838, stdev=1.087180, range=[-2.874557,2.188097], active=1
covariate 95:  name=covariate95, type=float, missing=  4 of 100, average=0.033953, stdev=1.076238, range=[-2.364594,2.085752], active=1
covariate 96:  name=covariate96, type=float, missing=  6 of 100, average=0.088438, stdev=0.992402, range=[-2.209803,2.858796], active=1
covariate 97:  name=covariate97, type=float, missing=  3 of 100, average=0.017489, stdev=1.057213, range=[-2.575174,2.436003], active=1
covariate 98:  name=covariate98, type=float, missing=  5 of 100, average=0.115837, stdev=0.934913, range=[-2.359192,2.340263], active=1
covariate 99:  name=covariate99, type=float, missing=  4 of 100, average=0.216735, stdev=0.981237, range=[-1.895134,2.628790], active=1
covariate 100: name=covariate100, type=float, missing=  4 of 100, average=0.028883, stdev=0.887393, range=[-1.939672,2.245365], active=1
