N=200
P=10
R=2
26 1.924754 0.145682 -0.128909 -1.374321 0.304829 1.292660 -0.854465 -0.923425 -1.199513 1.502875 4.820696 1.000000
27 -0.027032 0.464448 -1.921094 0.794598 -0.063075 -1.097427 1.929926 0.678584 -0.410231 -1.530382 0.969964 1.000000
28 0.005160 0.173852 -0.019865 -0.157384 0.798537 1.424067 -1.388557 -0.855782 1.023583 -0.723015 0.609378 1.000000
29 -0.202006 -0.365215 -0.372792 0.223346 -2.354112 -1.474796 -0.293882 1.666575 -1.322879 0.798673 4.434053 1.000000
30 -0.340447 -0.828170 -1.412122 -0.581455 0.262320 -1.008612 -0.241106 -0.341605 1.975375 -0.038319 1.254044 0.000000
31 0.549084 NA 1.335323 -0.627714 -0.504183 -0.622470 0.596217 0.010247 0.941101 -1.433959 2.834641 0.000000
32 0.007391 -0.172735 0.847770 -1.710763 -0.239696 -0.624120 -1.112180 1.857940 -0.965984 0.972605 3.549568 0.000000
33 -1.694099 -0.470468 -1.005166 0.763838 1.192970 0.005468 NA -0.144713 0.799106 0.329166 4.702869 0.000000
34 -0.430792 -0.657865 -0.697696 1.812432 -2.620371 2.342279 -1.069738 -0.110701 -0.821538 0.778134 0.031211 1.000000
35 0.433318 1.651632 NA 1.211695 0.048749 -0.205175 -0.245122 -0.995807 0.083680 -0.044965 0.052537 1.000000
36 0.751989 -1.015115 1.957197 NA -1.204093 1.300900 -0.637073 1.773239 0.560982 -1.041137 6.686068 0.000000
37 0.948679 0.885383 1.080011 -0.552845 2.178436 -0.545356 0.341536 -0.664979 -0.266786 -0.072763 0.018646 1.000000
38 0.370233 0.360419 -0.411825 -0.413350 0.793162 -0.459762 -1.351983 -0.392078 1.125830 0.989458 1.392861 1.000000
39 0.419136 -0.314500 NA -0.381401 -0.608755 0.634988 -0.758590 -0.331945 -0.428509 0.921512 1.334298 1.000000
40 -0.102177 0.836275 0.994958 0.203634 0.576199 -0.520864 -0.442210 0.761312 -0.807826 1.541624 0.999080 1.000000
41 1.088180 -1.005623 NA 0.697913 0.150729 0.536372 -0.940687 0.251637 -0.098370 0.090459 0.337548 1.000000
42 0.505488 -0.035926 -0.754832 -1.938654 -0.585358 1.056961 0.075233 0.170349 0.073098 NA 2.615396 1.000000
43 0.819838 -0.289403 0.693254 0.882842 1.801784 -1.393849 -0.086301 1.142138 -1.293899 0.184698 0.045691 1.000000
44 0.690049 -0.555272 -0.493820 -0.948361 0.119410 -1.651525 0.351286 0.747530 1.435766 0.236958 2.136749 1.000000
45 -1.628704 1.042274 -0.587910 1.439683 -0.283507 1.197432 0.004600 -1.786396 -1.683056 -1.076468 0.894729 1.000000
46 -1.167569 0.597350 -0.716268 0.524241 -0.563822 0.523429 -1.546565 0.418512 -1.662158 0.007991 0.102128 1.000000
47 -0.923391 -1.347870 -0.344942 0.123770 -0.369600 -1.511645 0.015064 -1.585725 -0.133612 1.030411 4.455097 0.000000
48 -0.147055 NA -0.861372 0.754702 0.985983 -0.585402 0.071337 1.458674 -0.831306 -0.376088 2.735651 1.000000
49 0.709713 -0.342227 1.471212 -1.179972 0.002389 -0.300222 1.291696 1.198678 0.169795 1.783736 8.847929 0.000000
50 0.004898 0.567915 0.135311 -0.930037 1.371400 -0.080000 -1.700959 -0.473010 -2.455536 0.112757 0.065657 1.000000
51 -0.251486 -0.211896 0.191559 0.651054 1.640610 0.308747 -0.071235 -0.915714 0.718395 -0.082452 0.700665 1.000000
52 -2.507384 NA 0.739832 0.678635 0.068648 1.409558 -0.201425 0.367984 -1.527843 0.118559 5.385643 1.000000
53 1.849320 -1.345950 0.514062 -0.277093 0.598163 -0.213285 1.132086 0.839954 0.539874 0.237091 7.634434 0.000000
54 1.502344 -1.624172 0.188338 -0.787717 -0.124103 0.256844 1.506483 -0.174565 -0.111990 -0.394812 6.707162 0.000000
55 2.128162 -1.142260 -0.514360 0.098554 -0.723030 -0.436519 -0.562492 -0.748079 -1.094509 -1.055317 0.298232 1.000000
56 1.697965 0.968844 1.060180 1.264650 1.687669 1.225753 -0.715968 -0.668441 -0.035476 0.313379 0.097339 1.000000
57 -2.222437 NA -0.407020 1.203247 NA -0.050944 -0.536102 0.625503 0.745554 -0.947780 4.451000 1.000000
58 -0.669236 0.723239 0.443730 0.474232 0.374501 -0.597526 1.112709 -0.803341 0.288028 -1.149879 3.174260 1.000000
59 0.578659 1.031080 -1.892492 -0.981851 -0.649947 -0.774323 0.047961 0.623491 -0.450925 0.009715 10.436705 0.000000
60 0.847405 1.245781 0.522020 1.924183 1.299315 -2.129187 -0.344866 -0.989724 0.486270 -1.289705 0.009096 1.000000
61 1.213038 -0.835637 0.485410 -1.760792 1.562719 1.480759 -0.951777 -0.517409 -1.447896 0.618960 0.781196 1.000000
62 0.538745 -0.717696 -0.831133 0.678775 -0.064517 0.946530 1.268855 0.683055 0.069991 -0.594855 1.102325 0.000000
63 1.852249 1.043321 1.194700 0.844676 0.792181 -2.916128 -0.834938 -1.216094 0.094684 0.311148 0.033307 1.000000
64 -0.990453 -0.582147 0.269947 0.292451 0.964739 0.642063 -1.065424 0.340268 -1.823283 0.220509 0.177337 1.000000
65 1.105305 -1.427586 -0.229340 1.549746 0.316504 -0.490723 0.534254 -0.420086 1.001324 0.264746 2.542608 1.000000
66 1.363242 0.811084 -0.089612 0.805786 -0.766542 0.651599 1.263406 NA 0.283567 1.361541 3.585849 0.000000
67 -0.181575 -1.804319 0.064300 1.049237 -0.585990 0.467668 -1.130829 0.136010 0.904210 -0.433988 1.167528 0.000000
68 -0.361822 0.417383 0.145085 -0.448415 -0.117990 -0.533677 1.022127 -0.781663 -2.310321 1.224578 3.217116 1.000000
69 -1.042147 1.007671 1.177139 0.131747 2.182766 0.015283 0.433970 -1.393245 -1.076561 -0.756056 0.827832 1.000000
70 -1.340506 -0.171058 -1.405375 1.360710 0.526000 -0.018667 -1.969291 -0.005472 -0.194400 -1.212981 1.048706 0.000000
71 -0.440561 -0.056846 0.810757 -0.339596 -0.099926 -1.579946 0.750248 0.419152 0.031366 1.771439 11.857843 0.000000
72 2.350720 2.061096 -0.674959 -0.643866 -0.923065 0.058154 -0.877377 0.012567 -0.089836 1.624893 4.582563 1.000000
73 -1.342998 -0.882436 -1.957452 -0.757343 -0.413902 -1.503859 0.856045 1.687292 -0.183385 -0.991094 8.422593 0.000000
74 0.796680 -0.241415 0.108149 0.632364 -0.360737 0.513119 0.837474 -1.808543 -0.150181 -0.475016 3.744859 1.000000
75 -0.714893 0.452215 -0.204487 -0.351117 -1.270800 1.099095 0.122200 3.450017 -0.403906 -0.409940 3.693822 0.000000
76 1.220581 -0.500975 0.121807 -0.464855 1.488825 -0.968447 -0.859461 1.247053 0.860865 0.061525 0.874481 1.000000
77 0.193460 0.644805 -1.684730 -0.182926 0.006163 0.523206 -0.459114 0.007692 -1.122668 0.322318 6.281668 1.000000
78 -0.379057 -2.837277 -1.408889 -2.033840 0.171792 0.734151 0.758495 -0.046239 -0.440952 0.132445 5.145179 0.000000
79 0.113390 -1.675506 0.020975 -1.279399 -0.916931 -2.168619 0.058316 0.578769 0.196754 0.319322 1.224695 1.000000
80 -1.532590 -0.171091 -0.855546 -0.594858 NA 1.081700 -0.651934 -1.345881 1.424550 1.950208 5.311496 0.000000
81 1.747712 0.374449 -1.244172 -0.844800 -0.019457 -0.196140 1.284289 -0.141561 -0.403929 0.712568 3.878740 1.000000
82 NA 1.363282 -0.369228 -1.257736 0.949705 1.085497 -1.247492 0.101468 0.605212 1.537089 7.725871 0.000000
83 0.783961 NA -0.093224 -0.599607 0.074911 0.534253 0.159487 -0.094036 0.052568 0.615718 4.642992 1.000000
84 0.301125 -0.090619 0.400158 NA -1.246985 -1.611694 -2.067860 0.810056 -0.237007 0.493537 0.237778 1.000000
85 -0.051867 -2.861608 -0.272419 -0.702030 0.419355 -0.752365 -0.725308 -1.522925 1.293403 0.682972 5.270190 0.000000
86 -2.691395 2.136326 0.542217 0.034437 0.965238 -0.154125 0.941327 0.678819 -0.527930 0.840985 1.586554 1.000000
87 0.087703 0.201458 1.390550 -0.697617 0.303933 -0.629527 1.484441 1.064446 0.330024 -0.797883 1.059111 1.000000
88 1.195975 -1.765061 0.128211 -0.984279 -1.636216 0.714684 -0.215690 0.875305 0.686354 -1.731041 11.872008 0.000000
89 -0.080742 -0.920687 0.967613 -1.949104 -0.304951 0.463803 -0.153628 -1.181431 -0.347774 -0.925482 6.832905 0.000000
90 0.687166 -0.997117 -0.189755 -1.296692 -0.530844 0.456676 0.016050 1.112927 1.416708 0.173165 10.493711 0.000000
91 -0.396107 -1.177817 -0.127674 0.253596 0.975466 -0.760879 -1.112437 -0.233176 1.256525 0.903077 4.374328 0.000000
92 -0.075608 -1.035472 -0.517931 1.789814 0.080991 2.649707 0.796090 -1.801325 -0.293992 0.205386 1.699813 0.000000
93 -0.010719 0.832864 -0.100928 0.796976 0.844070 0.903036 -0.201010 -0.625787 0.609922 0.289689 1.832971 1.000000
94 0.182491 1.593549 0.365440 -0.155394 0.178380 -0.691173 -0.843090 1.136605 1.348238 0.550582 0.153413 1.000000
95 -1.128556 -0.464442 -1.655866 -0.793993 -0.650892 -0.692948 0.140130 -1.203884 0.516032 1.989218 8.991833 0.000000
96 1.131657 -0.927069 0.472199 -0.006134 -0.300446 -0.911705 2.127038 -1.314578 2.707479 0.222741 0.289894 1.000000
97 NA -0.533337 -0.841522 0.848246 1.552100 0.800974 0.600675 0.288206 -1.270867 1.096498 10.278754 0.000000
98 -2.474877 2.086205 -0.796524 -1.440141 0.266473 -0.290765 0.431030 0.986437 0.405756 -0.656103 11.149057 0.000000
99 0.044082 0.292144 1.235782 0.873199 -0.136723 -0.895803 -1.348907 0.748460 0.205283 -0.665923 0.755012 1.000000
100 -0.982974 0.108406 0.612276 0.263724 -0.108850 0.576971 -0.504963 -1.066023 -0.703608 0.295855 0.908864 1.000000
101 0.112509 NA -0.874612 -0.605220 0.785703 -3.783064 0.636909 -0.997979 1.388130 1.159107 0.356620 1.000000
102 0.936837 NA -0.566182 0.070915 0.798262 -0.533799 0.613075 0.188713 -1.188944 -0.536207 2.369564 1.000000
103 1.261330 -1.418842 0.484965 0.452118 0.407937 -0.630809 -2.563343 -0.809739 NA 0.607279 0.058926 1.000000
104 0.519720 1.506369 0.622699 1.007015 -0.630856 0.054412 0.370639 0.825665 0.370669 2.268230 3.136806 0.000000
105 NA -1.483363 -0.132995 1.996582 -0.195153 -1.686310 -1.062538 1.147389 0.423134 0.782177 2.942861 1.000000
106 -0.981494 0.006243 -0.772270 NA -1.171535 0.706605 -0.343804 0.357117 -1.795813 0.073459 4.752127 0.000000
107 -0.763398 -0.046095 -0.503130 -0.057857 2.808036 -0.781520 1.066167 -0.911496 0.106265 0.901083 0.022415 1.000000
108 -0.386796 0.319329 -1.740153 NA 0.302679 -0.353016 1.044505 -2.387270 -0.527187 1.307764 3.255102 1.000000
109 -0.115112 -1.644252 -0.907601 1.944810 0.799829 -0.317494 0.524104 -0.340282 0.134134 0.237339 2.766583 1.000000
110 2.049236 -1.066941 0.246455 -1.951175 -0.248062 1.239795 -0.100033 -0.060616 0.986645 -0.396635 6.342288 0.000000
111 -0.201128 -0.662396 1.535338 0.396938 -0.426554 0.319568 -0.507644 -0.265040 1.064907 -0.226171 3.111667 0.000000
112 -1.131225 1.141515 0.809853 0.591988 -1.428206 0.574211 1.181658 1.438707 NA -1.126870 2.272707 0.000000
113 0.785258 0.218875 0.986270 0.403450 -0.625618 0.244227 -0.181133 -1.327491 -0.676592 1.623317 0.422783 1.000000
114 1.806490 0.494135 0.264914 -1.508462 1.751847 0.108806 -2.234546 1.109482 -0.242217 1.515180 0.181714 1.000000
115 -0.111519 0.752560 -0.674590 -0.324610 -1.492787 0.817766 -0.731875 0.685045 0.810156 -0.577446 8.671905 0.000000
116 -0.208096 -1.630904 -0.294851 -1.433352 -0.230980 1.511682 -0.296053 -0.623100 0.494267 -1.033589 10.165243 0.000000
117 -0.809045 -0.153675 0.653073 1.800289 0.449861 -2.279651 NA -0.032625 0.837543 0.417921 1.509845 1.000000
118 -0.264743 1.323219 -0.702161 -0.351521 -0.788901 0.696825 -2.835551 -0.706861 0.322618 1.360198 1.227600 0.000000
119 -1.860125 1.739972 0.144697 -0.249650 0.189384 -0.011499 0.221429 0.047281 -0.420538 0.280887 4.972113 1.000000
120 2.534878 1.280186 0.605856 -0.146291 -0.699015 -1.122386 0.583214 -0.697051 1.015451 -2.137813 0.088434 1.000000
121 -0.496301 -0.013934 -0.630236 2.256087 -0.576922 NA -0.950982 0.465285 0.024419 -1.647195 3.181372 1.000000
122 -0.198584 -1.606603 -0.488013 0.765630 0.450650 -0.540653 -0.094675 0.571155 -0.996437 -1.430621 2.333895 0.000000
123 0.999244 -1.675795 0.428752 0.045647 -2.436610 -1.218044 0.699744 -0.140082 -0.178639 0.350192 9.657854 0.000000
124 2.193424 -0.524313 -1.033830 1.629574 0.072285 0.799764 -0.355647 1.542849 1.281550 0.275355 0.361906 1.000000
125 0.113670 -0.131476 1.221557 0.360280 1.382407 -0.018861 -0.563486 -0.416089 NA -0.719960 0.889915 1.000000
126 0.010495 -0.277341 0.014068 0.989590 0.446995 0.707329 -1.712949 NA -0.265583 0.428478 1.931264 1.000000
127 -1.315170 1.295236 0.160361 0.215788 0.049267 -0.646110 -0.896632 -0.536033 0.991578 -0.773071 3.491389 1.000000
128 -0.276021 NA -0.547877 -0.301843 -1.436673 0.112060 -0.996652 -0.999718 0.781310 -0.944420 4.821279 1.000000
129 -0.690402 -0.424426 -1.304905 NA 1.526131 0.385855 0.398424 -0.990883 0.760124 0.086444 2.732541 0.000000
130 -1.445470 -0.946479 -0.845165 0.596261 2.079363 -1.258847 -0.903490 -0.357866 -0.504717 0.883977 0.458314 1.000000
131 0.429623 0.940724 -0.702968 1.011396 1.508022 1.636784 -0.417334 0.561566 NA 0.548430 10.995023 1.000000
132 -0.747945 -1.199268 -2.568687 0.391013 1.192798 -0.419169 -0.072249 -0.013582 0.961132 0.588408 5.308464 0.000000
133 1.271050 1.666700 1.266816 -1.675860 0.772546 -0.271152 -1.432322 -1.201711 0.759664 1.737843 0.875972 1.000000
134 0.164570 1.304205 1.347140 -1.440520 0.763932 -1.162179 -1.529320 -0.697340 0.643032 -0.584505 0.528760 1.000000
135 0.364852 NA -0.648055 0.309886 1.293224 NA 1.658290 0.506312 -1.503808 0.160840 2.120184 1.000000
136 0.957185 0.748075 -0.479672 -0.060093 -0.213106 0.539309 -2.071624 0.047218 -0.454162 0.337274 0.805921 1.000000
137 -0.116329 -0.448276 0.045083 -0.131848 0.158799 -0.628994 0.462049 -0.130116 -0.054801 2.331069 4.887475 0.000000
138 0.911141 -1.868215 1.073160 -0.811058 0.175756 -0.994068 0.127263 0.243398 -1.191871 0.826793 2.798831 1.000000
139 -0.983266 0.495156 -0.239106 -0.697341 -1.768903 -0.642545 0.796758 -1.777979 0.293032 -0.234330 3.798488 0.000000
140 NA 1.651210 -2.382582 -0.972297 -0.662403 -0.549815 1.038738 0.831942 -0.797354 0.258589 11.194346 0.000000
141 0.821478 0.112384 1.786859 0.124760 -0.997781 -0.182892 -0.387149 -0.629879 -0.000206 -1.090147 0.082828 1.000000
142 -1.083290 0.447412 0.458017 1.175535 -0.242167 0.018697 1.467403 0.296590 -2.770169 -0.526263 0.294084 1.000000
143 1.048140 -1.407033 2.482897 0.709716 -0.060715 -0.621348 0.942353 -0.552098 NA -0.173521 0.268115 1.000000
144 -0.066606 -0.586271 -1.249798 0.211613 -1.089666 0.119995 0.579358 1.154393 0.047519 -0.989981 9.626245 0.000000
145 -0.140405 0.425908 -0.992485 -1.229719 -2.150260 0.588210 -0.424513 -0.885314 -0.222467 0.047594 1.842192 1.000000
146 1.437549 -1.511237 -1.096485 0.923184 -0.988489 1.468320 0.441815 0.500844 0.631118 0.644851 5.450788 1.000000
147 0.328422 -1.262775 0.348600 -0.138168 0.062362 1.197111 -1.894883 0.231478 1.698265 1.593373 1.273716 0.000000
148 0.024723 -0.006245 -0.498130 0.989796 -0.607161 -1.900707 -1.560736 -0.447766 0.950391 -2.543045 0.198386 1.000000
149 -1.924422 -0.008066 0.685692 0.832989 0.396714 0.681595 1.359697 0.084010 -0.238545 -0.067065 10.429529 0.000000
150 0.319578 1.478827 0.108656 -0.319201 0.214695 -0.040488 0.030988 NA -0.519220 -0.493548 0.127838 1.000000
151 0.761713 -0.599065 -1.185519 1.353985 1.090583 1.417679 0.835685 0.835770 -1.005567 -0.336117 1.944261 1.000000
152 -0.797812 -1.726336 1.329384 -0.200708 1.099731 -0.694085 0.167482 -0.113840 -0.469943 0.498949 2.934761 0.000000
153 0.711760 0.374254 -1.190621 -0.480171 0.435915 0.629282 -2.259197 0.459798 1.180650 0.587113 5.186016 0.000000
154 NA -0.143470 0.503577 -1.377214 -0.089312 -1.397470 1.313842 -0.220639 -0.599423 -0.148220 0.794602 1.000000
155 -0.008660 0.572731 -0.028117 0.706035 0.056267 0.735092 1.860255 -0.175324 2.010452 1.328710 9.759727 0.000000
156 -0.474580 1.122514 -0.893524 0.306558 1.284139 0.419381 -0.622806 0.424949 -1.367757 -1.015545 0.447068 1.000000
157 1.456945 -1.106005 -0.283894 -0.046679 -2.430625 1.302360 0.396307 -0.100174 -0.409848 -0.420591 3.939555 0.000000
158 -0.437026 -0.938264 0.755805 0.252177 1.178965 -1.073598 1.572571 1.828333 1.200423 -0.128878 0.411413 1.000000
159 -1.589433 0.692844 -0.063249 -0.767608 -0.353027 -0.562929 0.504874 -1.271238 0.197400 -0.190516 6.705252 0.000000
160 0.557620 -0.535371 -1.119946 0.002566 -2.456528 -0.410540 -1.151100 -0.370354 -0.415071 -1.032582 0.389829 1.000000
161 0.551863 -0.932598 0.530155 -0.875326 0.144901 -0.011487 0.488833 -0.873260 0.146189 0.098304 1.353908 1.000000
162 -0.243721 -0.123764 -0.128097 -0.618068 -0.182104 -1.579127 -0.506673 0.214357 -0.187440 -2.045454 1.794800 1.000000
163 -0.890065 1.518109 0.346202 0.081623 0.203116 -1.271482 -1.516709 1.892433 0.478299 -0.007122 0.062892 1.000000
164 -0.272971 -1.284921 -0.940625 0.872931 0.085929 -1.377291 1.033693 0.175210 -0.410475 2.398964 2.815598 0.000000
165 -0.894724 0.248843 0.343304 -0.060510 -0.697163 -0.087762 -1.222094 -0.801416 -0.417452 -0.813400 1.355006 0.000000
166 -0.579994 0.204831 -0.639897 0.752696 1.479726 -1.185583 -0.313410 0.768414 1.052608 NA 0.197910 1.000000
167 -0.593967 0.818498 0.832738 1.774509 0.255479 -0.125909 -1.604198 0.343643 0.257406 0.520889 0.001040 1.000000
168 -0.494714 -0.502154 0.619824 -1.454559 -1.136601 -1.657431 0.551357 -0.784604 0.613970 0.794843 3.887198 0.000000
169 0.051180 -1.968903 -0.140881 1.709459 1.592222 0.921164 0.459682 0.463216 2.424302 -0.211736 6.812113 0.000000
170 0.077490 0.549821 -1.207941 0.127414 1.318249 1.099676 0.154606 -1.541622 -1.597686 0.103788 0.323605 1.000000
171 0.802518 1.626895 0.667423 NA 1.194212 -1.641717 -0.373090 0.453988 0.625475 -0.819669 0.072518 1.000000
172 0.522625 1.566844 -0.166328 -1.149236 -0.248892 2.111703 -0.206718 NA 1.878052 0.402938 2.116725 1.000000
173 -0.335954 -0.226680 NA 0.163720 0.153186 -2.590532 NA 0.542754 -0.769566 -0.151346 0.153786 1.000000
174 -0.237645 NA -2.189983 -1.932608 2.330374 -2.271432 -1.437694 -0.019691 -1.808783 -0.525009 1.148865 0.000000
175 -0.780694 0.319155 0.278768 0.074557 -0.305482 -0.809926 1.417225 -0.139500 0.489462 0.379589 8.579553 0.000000
176 -1.296793 -0.119858 -0.368821 0.170023 NA 0.554639 0.264498 -0.757236 -0.875898 -0.362025 3.103713 1.000000
177 0.411374 -0.232234 -0.856469 -0.094140 -2.553779 0.148322 -0.124774 -1.763794 -0.587632 -0.372303 2.154029 1.000000
178 -0.259191 0.263532 1.930496 -0.166247 0.107984 -1.873967 1.046808 -1.857627 -1.016628 -0.856653 0.031095 1.000000
179 -0.026783 0.210713 0.417444 -0.883485 -2.490555 -2.070171 -0.272868 0.020440 1.419967 0.525695 4.746454 1.000000
180 -0.746419 0.198112 0.533841 -2.048186 -2.141341 0.953947 -2.056940 0.451289 -0.202442 -1.399364 2.723080 1.000000
181 0.193593 -0.654494 -1.188255 -0.365342 0.426215 1.065680 -0.281143 0.325248 -1.604323 -0.443169 0.372475 1.000000
182 0.716569 0.607759 0.801519 2.193814 NA -1.187056 -0.697111 -0.440693 1.687910 0.742187 0.195712 1.000000
183 -0.425367 -0.002606 0.904385 -0.994351 0.563261 -0.649925 -0.084598 -1.581328 -0.825841 NA 2.134855 1.000000
184 0.084128 -1.757327 1.806685 -0.648481 NA -0.497289 0.075259 NA -0.157654 -0.296188 0.819869 1.000000
185 -0.345966 2.691016 -0.007491 0.084829 -0.192686 0.275738 -0.010997 -0.958278 0.670609 -0.605296 0.629236 1.000000
186 -0.635530 -0.316463 0.813386 0.191215 0.016231 1.237282 -1.851832 -1.136238 0.983714 0.489897 1.638624 0.000000
187 -1.744555 -0.916489 -0.332649 -1.177092 -0.515654 -0.719983 -0.236475 0.059689 -1.045153 -0.756376 3.479466 0.000000
188 NA NA 0.594589 -0.711997 -0.687557 -0.498897 -0.749872 NA -0.162279 1.839805 0.269176 1.000000
189 NA -0.508192 -0.592621 0.250722 0.087079 0.405782 NA -1.861319 -0.248887 -1.465106 1.651158 1.000000
190 NA 0.245770 2.788803 NA 1.903409 -1.189805 0.187551 1.370931 -0.797515 -0.118821 0.672241 1.000000
191 0.137028 2.040082 0.045703 NA 0.895720 -0.658025 1.809523 1.197210 0.592639 1.500574 7.486612 0.000000
192 -1.065634 -2.070616 0.791474 -0.319545 -0.163064 -0.785909 1.861618 -0.732622 0.667477 -0.829264 4.022507 0.000000
193 -0.528776 -2.490181 -0.216193 -0.667116 0.319760 -0.416349 NA 1.390136 -1.153636 -0.306357 7.163535 0.000000
194 0.336770 NA -0.547620 NA -1.116215 -0.263724 -0.752850 1.979514 NA 1.107834 10.686519 0.000000
195 -0.604164 -2.802954 -0.640736 0.086906 -0.331710 -0.703414 -0.010037 NA -0.054037 -0.264178 4.827444 1.000000
196 -1.310990 0.261940 0.072934 -0.190614 0.698189 -0.138817 1.484847 -1.255981 0.075534 -0.046838 3.247739 1.000000
197 0.741771 -0.636042 NA -0.481486 1.008744 0.006686 0.992883 NA 0.779043 1.078082 5.210972 0.000000
198 -0.134169 -1.634782 2.037926 0.626230 -0.035887 -0.656893 NA 0.835549 -0.301631 -1.120115 0.277359 1.000000
199 -0.655862 0.395197 -0.010282 -1.606525 0.699662 -0.415836 NA -0.173058 0.958948 0.033136 8.087760 0.000000
200 -0.393924 -0.797381 0.857261 0.105214 0.248294 -2.277594 0.616731 1.793324 -0.767365 -0.993171 1.386643 1.000000
uncorrelated Gaussian covariates
missing covariate fraction: 0.050000
no latent classes
   lambda(t|risk 1)=C, <t>=4.000000 for zero covariates
   risk 1: beta[1]=0.500000
   risk 1: beta[2]=0.500000
   risk 1: beta[3]=0.500000
   risk 1: beta[4]=0.500000
   risk 1: beta[5]=0.500000
   risk 1: beta[6]=-0.500000
   risk 1: beta[7]=-0.500000
   risk 1: beta[8]=-0.500000
   risk 1: beta[9]=-0.500000
   risk 1: beta[10]=-0.500000
uniform censoring on time interval [1.000000,12.000000]
