covariate 1:   name=covariate1, type=float, missing=  0 of  10, average=0.189340, stdev=1.146100, range=[-1.690219,1.307372], active=1
covariate 26:  name=covariate26, type=float, missing=  0 of  10, average=-0.249716, stdev=0.962171, range=[-1.909961,1.063269], active=1
covariate 27:  name=covariate27, type=float, missing=  1 of  10, average=-0.118460, stdev=1.208955, range=[-2.416285,1.174204], active=1
covariate 28:  name=covariate28, type=float, missing=  0 of  10, average=-0.126942, stdev=0.957941, range=[-1.549322,1.171800], active=1
covariate 29:  name=covariate29, type=float, missing=  0 of  10, average=0.153527, stdev=0.824754, range=[-1.254000,1.880634], active=1
covariate 30:  name=covariate30, type=float, missing=  1 of  10, average=-0.030367, stdev=0.664702, range=[-1.013625,0.898393], active=1
covariate 31:  name=covariate31, type=float, missing=  0 of  10, average=0.184632, stdev=0.826784, range=[-1.363621,1.618033], active=1
covariate 32:  name=covariate32, type=float, missing=  0 of  10, average=-0.302063, stdev=0.834494, range=[-1.843032,1.555971], active=1
covariate 33:  name=covariate33, type=float, missing=  1 of  10, average=0.110952, stdev=0.530130, range=[-0.478278,1.129984], active=1
covariate 34:  name=covariate34, type=float, missing=  3 of  10, average=0.251375, stdev=0.807100, range=[-0.787943,1.363245], active=1
covariate 35:  name=covariate35, type=float, missing=  0 of  10, average=-0.461943, stdev=1.120122, range=[-2.667580,1.285002], active=1
covariate 36:  name=covariate36, type=float, missing=  1 of  10, average=0.203322, stdev=0.627010, range=[-1.001767,0.994623], active=1
covariate 37:  name=covariate37, type=float, missing=  1 of  10, average=-0.119488, stdev=0.609798, range=[-0.939854,1.149480], active=1
covariate 38:  name=covariate38, type=float, missing=  0 of  10, average=0.657776, stdev=0.697372, range=[-0.233865,1.799767], active=1
covariate 39:  name=covariate39, type=float, missing=  1 of  10, average=-0.093949, stdev=1.122505, range=[-1.377754,2.336213], active=1
covariate 40:  name=covariate40, type=float, missing=  0 of  10, average=-0.336652, stdev=1.062741, range=[-1.753377,1.659905], active=1
covariate 41:  name=covariate41, type=float, missing=  0 of  10, average=-0.018025, stdev=0.901116, range=[-1.274144,2.142846], active=1
covariate 42:  name=covariate42, type=float, missing=  0 of  10, average=0.537491, stdev=0.790432, range=[-0.624948,1.711357], active=1
covariate 43:  name=covariate43, type=float, missing=  0 of  10, average=0.080555, stdev=1.183695, range=[-1.854414,2.404073], active=1
covariate 44:  name=covariate44, type=float, missing=  0 of  10, average=0.238431, stdev=0.890032, range=[-1.046948,2.415359], active=1
covariate 45:  name=covariate45, type=float, missing=  0 of  10, average=0.547882, stdev=1.149251, range=[-1.958814,2.219308], active=1
covariate 46:  name=covariate46, type=float, missing=  0 of  10, average=0.411822, stdev=1.014058, range=[-1.311903,1.813353], active=1
covariate 47:  name=covariate47, type=float, missing=  1 of  10, average=0.134196, stdev=0.739230, range=[-0.953444,1.536268], active=1
covariate 48:  name=covariate48, type=float, missing=  0 of  10, average=-0.079142, stdev=0.617293, range=[-1.061947,1.025943], active=1
covariate 49:  name=covariate49, type=float, missing=  0 of  10, average=0.542083, stdev=1.216425, range=[-1.500606,2.425321], active=1
covariate 50:  name=covariate50, type=float, missing=  0 of  10, average=-0.463469, stdev=0.803505, range=[-1.672595,0.959566], active=1
covariate 51:  name=covariate51, type=float, missing=  1 of  10, average=-0.336468, stdev=0.940788, range=[-1.839871,0.966838], active=1
covariate 52:  name=covariate52, type=float, missing=  0 of  10, average=0.378794, stdev=1.074942, range=[-1.245198,2.183861], active=1
covariate 53:  name=covariate53, type=float, missing=  0 of  10, average=0.082639, stdev=1.005259, range=[-1.536006,1.985502], active=1
covariate 54:  name=covariate54, type=float, missing=  2 of  10, average=-0.545302, stdev=1.155053, range=[-2.291867,1.176656], active=1
covariate 55:  name=covariate55, type=float, missing=  1 of  10, average=0.018460, stdev=1.243163, range=[-2.555439,1.549740], active=1
covariate 56:  name=covariate56, type=float, missing=  0 of  10, average=-0.235460, stdev=1.131783, range=[-2.465922,1.673177], active=1
covariate 57:  name=covariate57, type=float, missing=  1 of  10, average=0.228279, stdev=0.812006, range=[-1.109658,1.614890], active=1
covariate 58:  name=covariate58, type=float, missing=  1 of  10, average=-0.148094, stdev=0.996847, range=[-1.375360,2.011420], active=1
covariate 59:  name=covariate59, type=float, missing=  0 of  10, average=-0.119801, stdev=0.761359, range=[-1.104812,1.013373], active=1
covariate 60:  name=covariate60, type=float, missing=  1 of  10, average=0.246175, stdev=0.901357, range=[-1.232607,1.421781], active=1
covariate 61:  name=covariate61, type=float, missing=  1 of  10, average=-0.336415, stdev=0.822644, range=[-1.680362,1.173522], active=1
covariate 62:  name=covariate62, type=float, missing=  0 of  10, average=-0.154758, stdev=1.429282, range=[-1.961491,2.978500], active=1
covariate 63:  name=covariate63, type=float, missing=  0 of  10, average=-0.309626, stdev=0.973317, range=[-1.773579,1.600092], active=1
covariate 64:  name=covariate64, type=float, missing=  0 of  10, average=0.141250, stdev=0.975842, range=[-1.732146,1.967135], active=1
covariate 65:  name=covariate65, type=float, missing=  1 of  10, average=0.161750, stdev=0.732456, range=[-1.098153,1.281479], active=1
covariate 66:  name=covariate66, type=float, missing=  0 of  10, average=-0.434380, stdev=0.872181, range=[-1.890977,0.836977], active=1
covariate 67:  name=covariate67, type=float, missing=  1 of  10, average=0.178287, stdev=1.365670, range=[-3.021057,1.442937], active=1
covariate 68:  name=covariate68, type=float, missing=  0 of  10, average=0.289416, stdev=0.998713, range=[-1.380344,2.034171], active=1
covariate 69:  name=covariate69, type=float, missing=  0 of  10, average=-0.023785, stdev=0.788854, range=[-1.782194,1.325138], active=1
covariate 70:  name=covariate70, type=float, missing=  0 of  10, average=0.303844, stdev=0.999957, range=[-1.167820,1.596808], active=1
covariate 71:  name=covariate71, type=float, missing=  1 of  10, average=0.173330, stdev=1.035215, range=[-0.746365,2.821575], active=1
covariate 72:  name=covariate72, type=float, missing=  0 of  10, average=0.172794, stdev=0.584188, range=[-0.862831,1.280136], active=1
covariate 73:  name=covariate73, type=float, missing=  1 of  10, average=0.029639, stdev=1.241143, range=[-1.585611,2.084051], active=1
covariate 74:  name=covariate74, type=float, missing=  0 of  10, average=-0.318314, stdev=0.737311, range=[-1.661205,0.467290], active=1
covariate 75:  name=covariate75, type=float, missing=  2 of  10, average=0.294424, stdev=0.901244, range=[-1.102264,1.588965], active=1
covariate 76:  name=covariate76, type=float, missing=  1 of  10, average=0.085822, stdev=1.197789, range=[-1.615347,2.082380], active=1
covariate 77:  name=covariate77, type=float, missing=  0 of  10, average=0.255818, stdev=0.703916, range=[-1.003965,1.409374], active=1
covariate 78:  name=covariate78, type=float, missing=  0 of  10, average=-0.517515, stdev=1.187984, range=[-2.643597,1.126074], active=1
covariate 79:  name=covariate79, type=float, missing=  0 of  10, average=-0.229628, stdev=1.157385, range=[-2.173830,1.348248], active=1
covariate 80:  name=covariate80, type=float, missing=  0 of  10, average=-0.294193, stdev=0.984863, range=[-1.954392,1.008485], active=1
covariate 81:  name=covariate81, type=float, missing=  1 of  10, average=0.187098, stdev=0.908997, range=[-1.444456,1.337487], active=1
covariate 82:  name=covariate82, type=float, missing=  0 of  10, average=-0.239305, stdev=0.733554, range=[-1.411547,0.921388], active=1
covariate 83:  name=covariate83, type=float, missing=  0 of  10, average=0.147416, stdev=0.849812, range=[-1.423826,1.467448], active=1
covariate 84:  name=covariate84, type=float, missing=  0 of  10, average=-0.128794, stdev=0.727361, range=[-0.933546,1.243118], active=1
covariate 85:  name=covariate85, type=float, missing=  0 of  10, average=-0.044984, stdev=0.852124, range=[-1.640506,1.363774], active=1
covariate 86:  name=covariate86, type=float, missing=  0 of  10, average=-0.048493, stdev=1.053845, range=[-1.642820,1.773826], active=1
covariate 87:  name=covariate87, type=float, missing=  1 of  10, average=0.084393, stdev=0.838721, range=[-1.655938,1.001991], active=1
covariate 88:  name=covariate88, type=float, missing=  1 of  10, average=0.359776, stdev=0.979002, range=[-1.198843,1.975035], active=1
covariate 89:  name=covariate89, type=float, missing=  1 of  10, average=-0.615432, stdev=1.093190, range=[-1.837446,0.981079], active=1
covariate 90:  name=covariate90, type=float, missing=  1 of  10, average=0.759986, stdev=0.756067, range=[-0.199084,1.847589], active=1
covariate 91:  name=covariate91, type=float, missing=  0 of  10, average=-0.085017, stdev=0.825115, range=[-1.825912,1.246707], active=1
covariate 92:  name=covariate92, type=float, missing=  1 of  10, average=0.010904, stdev=1.086052, range=[-1.291829,2.162613], active=1
covariate 93:  name=covariate93, type=float, missing=  1 of  10, average=0.324240, stdev=0.688825, range=[-0.948710,1.485058], active=1
covariate 94:  name=covariate94, type=float, missing=  0 of  10, average=-0.729686, stdev=0.740479, range=[-2.029166,0.546464], active=1
covariate 95:  name=covariate95, type=float, missing=  0 of  10, average=0.092365, stdev=1.146668, range=[-2.394772,1.476727], active=1
covariate 96:  name=covariate96, type=float, missing=  0 of  10, average=-0.321607, stdev=1.014361, range=[-1.932229,1.030846], active=1
covariate 97:  name=covariate97, type=float, missing=  0 of  10, average=-0.058899, stdev=1.521810, range=[-2.234927,2.942406], active=1
covariate 98:  name=covariate98, type=float, missing=  0 of  10, average=-0.287067, stdev=0.928864, range=[-1.691833,1.035412], active=1
covariate 99:  name=covariate99, type=float, missing=  0 of  10, average=-0.155235, stdev=1.017729, range=[-1.523529,2.149348], active=1
covariate 100: name=covariate100, type=float, missing=  0 of  10, average=0.082188, stdev=0.709898, range=[-1.172132,1.099779], active=1
