covariate 1:   name=covariate1, type=float, missing=  7 of 100, average=-0.073266, stdev=0.946461, range=[-2.689630,2.925034], active=1
covariate 60:  name=covariate60, type=float, missing=  2 of 100, average=0.079639, stdev=0.963399, range=[-2.333804,2.513023], active=1
covariate 61:  name=covariate61, type=float, missing=  4 of 100, average=-0.064516, stdev=1.064057, range=[-3.434636,2.403294], active=1
covariate 62:  name=covariate62, type=float, missing=  8 of 100, average=-0.004156, stdev=1.000197, range=[-2.334517,2.624481], active=1
covariate 63:  name=covariate63, type=float, missing=  3 of 100, average=0.017156, stdev=1.023580, range=[-2.555503,2.644344], active=1
covariate 64:  name=covariate64, type=float, missing=  5 of 100, average=0.057036, stdev=0.966223, range=[-2.018132,1.990557], active=1
covariate 65:  name=covariate65, type=float, missing=  4 of 100, average=0.085991, stdev=1.025135, range=[-2.815676,2.987913], active=1
covariate 66:  name=covariate66, type=float, missing=  4 of 100, average=-0.024445, stdev=0.948444, range=[-2.576554,1.930444], active=1
covariate 67:  name=covariate67, type=float, missing=  4 of 100, average=0.130545, stdev=0.928727, range=[-2.027540,2.472520], active=1
covariate 68:  name=covariate68, type=float, missing=  9 of 100, average=-0.034092, stdev=1.022468, range=[-2.608557,2.399704], active=1
covariate 69:  name=covariate69, type=float, missing=  3 of 100, average=0.114655, stdev=0.986175, range=[-1.882966,1.962113], active=1
covariate 70:  name=covariate70, type=float, missing=  4 of 100, average=0.043994, stdev=0.984610, range=[-2.259268,2.444989], active=1
covariate 71:  name=covariate71, type=float, missing=  6 of 100, average=0.091975, stdev=1.119250, range=[-2.585414,2.170644], active=1
covariate 72:  name=covariate72, type=float, missing=  6 of 100, average=0.004793, stdev=0.972787, range=[-2.380778,2.848256], active=1
covariate 73:  name=covariate73, type=float, missing=  5 of 100, average=0.067274, stdev=1.058704, range=[-2.483525,3.455791], active=1
covariate 74:  name=covariate74, type=float, missing= 12 of 100, average=-0.010100, stdev=0.964447, range=[-2.383850,2.125404], active=1
covariate 75:  name=covariate75, type=float, missing=  5 of 100, average=0.009299, stdev=1.091001, range=[-2.364672,2.947265], active=1
covariate 76:  name=covariate76, type=float, missing=  5 of 100, average=-0.122688, stdev=0.933508, range=[-1.884184,2.754103], active=1
covariate 77:  name=covariate77, type=float, missing=  5 of 100, average=0.077586, stdev=1.110961, range=[-2.598738,2.881360], active=1
covariate 78:  name=covariate78, type=float, missing=  3 of 100, average=0.079191, stdev=0.947027, range=[-2.110978,2.271921], active=1
covariate 79:  name=covariate79, type=float, missing=  5 of 100, average=0.025111, stdev=0.955626, range=[-2.232544,2.530345], active=1
covariate 80:  name=covariate80, type=float, missing=  6 of 100, average=0.206454, stdev=1.063601, range=[-2.065688,2.863523], active=1
covariate 81:  name=covariate81, type=float, missing=  6 of 100, average=0.103089, stdev=0.980975, range=[-2.127743,2.483055], active=1
covariate 82:  name=covariate82, type=float, missing=  5 of 100, average=0.053741, stdev=0.990371, range=[-2.513394,2.397729], active=1
covariate 83:  name=covariate83, type=float, missing=  6 of 100, average=-0.010484, stdev=0.953212, range=[-2.147610,2.682991], active=1
covariate 84:  name=covariate84, type=float, missing=  6 of 100, average=0.026376, stdev=0.997175, range=[-1.918505,2.038452], active=1
covariate 85:  name=covariate85, type=float, missing=  2 of 100, average=-0.125407, stdev=0.935429, range=[-2.067246,2.488837], active=1
covariate 86:  name=covariate86, type=float, missing=  4 of 100, average=-0.203739, stdev=1.068522, range=[-3.030815,2.584302], active=1
covariate 87:  name=covariate87, type=float, missing=  1 of 100, average=0.130195, stdev=1.109323, range=[-2.494370,2.801091], active=1
covariate 88:  name=covariate88, type=float, missing=  4 of 100, average=0.019859, stdev=1.102999, range=[-3.453686,2.488997], active=1
covariate 89:  name=covariate89, type=float, missing=  6 of 100, average=0.164495, stdev=1.010759, range=[-2.702003,2.801193], active=1
covariate 90:  name=covariate90, type=float, missing=  6 of 100, average=0.043672, stdev=1.074611, range=[-2.795798,2.276030], active=1
covariate 91:  name=covariate91, type=float, missing=  8 of 100, average=-0.018499, stdev=1.019716, range=[-2.101883,2.186019], active=1
covariate 92:  name=covariate92, type=float, missing=  5 of 100, average=-0.139488, stdev=0.926063, range=[-2.086023,1.711596], active=1
covariate 93:  name=covariate93, type=float, missing=  3 of 100, average=-0.081195, stdev=0.905999, range=[-2.147825,1.629091], active=1
covariate 94:  name=covariate94, type=float, missing=  7 of 100, average=0.036083, stdev=1.063415, range=[-3.127132,2.903057], active=1
covariate 95:  name=covariate95, type=float, missing=  6 of 100, average=0.043890, stdev=0.998381, range=[-2.562804,2.419975], active=1
covariate 96:  name=covariate96, type=float, missing=  8 of 100, average=-0.077033, stdev=1.042616, range=[-2.575588,2.365186], active=1
covariate 97:  name=covariate97, type=float, missing=  6 of 100, average=-0.042848, stdev=0.905080, range=[-1.852946,1.852646], active=1
covariate 98:  name=covariate98, type=float, missing=  2 of 100, average=0.006141, stdev=0.956856, range=[-2.436512,2.099569], active=1
covariate 99:  name=covariate99, type=float, missing=  8 of 100, average=0.044706, stdev=1.089376, range=[-2.831992,2.521850], active=1
covariate 100: name=covariate100, type=float, missing=  2 of 100, average=0.050146, stdev=0.827717, range=[-2.191992,2.036953], active=1
