covariate 1:   name=covariate1, type=float, missing=  0 of 100, average=-0.179613, stdev=0.878417, range=[-2.503580,1.922456], active=1
covariate 33:  name=covariate33, type=float, missing=  0 of 100, average=-0.029482, stdev=0.948385, range=[-2.361338,2.757646], active=1
covariate 34:  name=covariate34, type=float, missing=  0 of 100, average=0.115016, stdev=0.979592, range=[-2.486543,2.639955], active=1
covariate 35:  name=covariate35, type=float, missing=  0 of 100, average=0.021325, stdev=1.026597, range=[-2.016208,2.819297], active=1
covariate 36:  name=covariate36, type=float, missing=  0 of 100, average=0.045616, stdev=1.136201, range=[-2.890601,2.811053], active=1
covariate 37:  name=covariate37, type=float, missing=  0 of 100, average=-0.056006, stdev=0.965691, range=[-2.639553,1.956199], active=1
covariate 38:  name=covariate38, type=float, missing=  0 of 100, average=0.169793, stdev=1.035773, range=[-2.170698,2.969183], active=1
covariate 39:  name=covariate39, type=float, missing=  0 of 100, average=0.010180, stdev=0.957361, range=[-2.677406,1.965571], active=1
covariate 40:  name=covariate40, type=float, missing=  0 of 100, average=-0.050064, stdev=0.998770, range=[-3.184111,3.030658], active=1
covariate 41:  name=covariate41, type=float, missing=  0 of 100, average=0.246328, stdev=1.053984, range=[-2.808491,2.531126], active=1
covariate 42:  name=covariate42, type=float, missing=  0 of 100, average=0.037986, stdev=1.066641, range=[-2.751852,2.614698], active=1
covariate 43:  name=covariate43, type=float, missing=  0 of 100, average=-0.026977, stdev=1.169933, range=[-4.167734,3.032130], active=1
covariate 44:  name=covariate44, type=float, missing=  0 of 100, average=-0.231575, stdev=0.919866, range=[-2.229853,2.048888], active=1
covariate 45:  name=covariate45, type=float, missing=  0 of 100, average=-0.001726, stdev=0.911619, range=[-2.391836,2.031770], active=1
covariate 46:  name=covariate46, type=float, missing=  0 of 100, average=0.138610, stdev=1.210780, range=[-4.225883,2.753848], active=1
covariate 47:  name=covariate47, type=float, missing=  0 of 100, average=-0.013265, stdev=1.030656, range=[-2.606483,2.260656], active=1
covariate 48:  name=covariate48, type=float, missing=  0 of 100, average=0.055325, stdev=0.973795, range=[-2.446946,2.670396], active=1
covariate 49:  name=covariate49, type=float, missing=  0 of 100, average=-0.050527, stdev=0.960340, range=[-2.671420,2.346944], active=1
covariate 50:  name=covariate50, type=float, missing=  0 of 100, average=-0.003642, stdev=0.893612, range=[-1.869345,2.455641], active=1
covariate 51:  name=covariate51, type=float, missing=  0 of 100, average=0.071198, stdev=0.970388, range=[-2.757947,2.605705], active=1
covariate 52:  name=covariate52, type=float, missing=  0 of 100, average=-0.204390, stdev=0.917769, range=[-2.303444,2.748616], active=1
covariate 53:  name=covariate53, type=float, missing=  0 of 100, average=-0.122029, stdev=1.005345, range=[-2.427665,2.294873], active=1
covariate 54:  name=covariate54, type=float, missing=  0 of 100, average=-0.028729, stdev=0.947690, range=[-2.395766,2.055314], active=1
covariate 55:  name=covariate55, type=float, missing=  0 of 100, average=-0.073766, stdev=0.912025, range=[-2.700065,2.413592], active=1
covariate 56:  name=covariate56, type=float, missing=  0 of 100, average=-0.035622, stdev=0.917464, range=[-2.043441,1.970072], active=1
covariate 57:  name=covariate57, type=float, missing=  0 of 100, average=-0.017393, stdev=1.131263, range=[-3.721842,2.919266], active=1
covariate 58:  name=covariate58, type=float, missing=  0 of 100, average=-0.091052, stdev=0.996361, range=[-2.912216,2.366891], active=1
covariate 59:  name=covariate59, type=float, missing=  0 of 100, average=-0.011343, stdev=1.175654, range=[-3.278070,2.626200], active=1
covariate 60:  name=covariate60, type=float, missing=  0 of 100, average=0.005479, stdev=0.949173, range=[-2.644506,2.171412], active=1
