covariate 1:   name=covariate1, type=float, missing=  0 of 100, average=-0.136029, stdev=1.018504, range=[-2.778968,2.386837], active=1
covariate 19:  name=covariate19, type=float, missing=  0 of 100, average=0.038229, stdev=1.139205, range=[-2.600964,2.372029], active=1
covariate 20:  name=covariate20, type=float, missing=  0 of 100, average=0.160165, stdev=1.080434, range=[-2.324559,2.769775], active=1
covariate 21:  name=covariate21, type=float, missing=  0 of 100, average=-0.001532, stdev=1.068334, range=[-3.115043,2.770606], active=1
covariate 22:  name=covariate22, type=float, missing=  0 of 100, average=0.008455, stdev=1.058332, range=[-3.013644,2.580637], active=1
covariate 23:  name=covariate23, type=float, missing=  0 of 100, average=0.081162, stdev=0.941986, range=[-1.640694,2.212544], active=1
covariate 24:  name=covariate24, type=float, missing=  0 of 100, average=-0.206367, stdev=1.095651, range=[-2.302133,2.238265], active=1
covariate 25:  name=covariate25, type=float, missing=  0 of 100, average=0.035893, stdev=1.071629, range=[-2.356058,3.430416], active=1
covariate 26:  name=covariate26, type=float, missing=  0 of 100, average=0.115541, stdev=0.938017, range=[-2.394135,2.590138], active=1
covariate 27:  name=covariate27, type=float, missing=  0 of 100, average=0.206230, stdev=0.971947, range=[-2.198221,2.488493], active=1
covariate 28:  name=covariate28, type=float, missing=  0 of 100, average=0.000726, stdev=0.979835, range=[-2.457401,2.405497], active=1
covariate 29:  name=covariate29, type=float, missing=  0 of 100, average=-0.013185, stdev=1.009552, range=[-2.750327,2.207460], active=1
covariate 30:  name=covariate30, type=float, missing=  0 of 100, average=0.247158, stdev=0.974320, range=[-2.095973,2.824167], active=1
covariate 31:  name=covariate31, type=float, missing=  0 of 100, average=-0.134576, stdev=0.968894, range=[-2.456813,2.735557], active=1
covariate 32:  name=covariate32, type=float, missing=  0 of 100, average=-0.023588, stdev=0.957466, range=[-2.681627,1.926328], active=1
covariate 33:  name=covariate33, type=float, missing=  0 of 100, average=0.000962, stdev=0.990142, range=[-2.706549,2.828473], active=1
covariate 34:  name=covariate34, type=float, missing=  0 of 100, average=-0.009029, stdev=1.082154, range=[-2.653308,3.890731], active=1
covariate 35:  name=covariate35, type=float, missing=  0 of 100, average=-0.098781, stdev=0.993543, range=[-2.512153,2.033952], active=1
covariate 36:  name=covariate36, type=float, missing=  0 of 100, average=-0.153309, stdev=1.016544, range=[-3.124506,2.330765], active=1
covariate 37:  name=covariate37, type=float, missing=  0 of 100, average=0.165251, stdev=0.867436, range=[-2.455952,1.928253], active=1
covariate 38:  name=covariate38, type=float, missing=  0 of 100, average=-0.151934, stdev=0.961285, range=[-1.940545,2.676017], active=1
covariate 39:  name=covariate39, type=float, missing=  0 of 100, average=0.002915, stdev=0.992275, range=[-2.876980,2.559515], active=1
covariate 40:  name=covariate40, type=float, missing=  0 of 100, average=0.029721, stdev=1.058150, range=[-4.071149,2.998704], active=1
covariate 41:  name=covariate41, type=float, missing=  0 of 100, average=0.043750, stdev=1.068744, range=[-2.744596,2.850548], active=1
covariate 42:  name=covariate42, type=float, missing=  0 of 100, average=-0.077764, stdev=1.022020, range=[-2.836243,2.362962], active=1
covariate 43:  name=covariate43, type=float, missing=  0 of 100, average=0.014383, stdev=0.968098, range=[-2.312212,2.606634], active=1
covariate 44:  name=covariate44, type=float, missing=  0 of 100, average=-0.056838, stdev=0.857298, range=[-2.171015,2.325775], active=1
covariate 45:  name=covariate45, type=float, missing=  0 of 100, average=-0.004292, stdev=1.016098, range=[-2.407440,2.430728], active=1
covariate 46:  name=covariate46, type=float, missing=  0 of 100, average=0.088584, stdev=0.962820, range=[-1.981262,2.501545], active=1
covariate 47:  name=covariate47, type=float, missing=  0 of 100, average=-0.016007, stdev=0.985610, range=[-2.470951,2.488488], active=1
covariate 48:  name=covariate48, type=float, missing=  0 of 100, average=0.001533, stdev=0.959695, range=[-2.115609,2.669043], active=1
covariate 49:  name=covariate49, type=float, missing=  0 of 100, average=0.075045, stdev=0.982092, range=[-2.200529,2.344447], active=1
covariate 50:  name=covariate50, type=float, missing=  0 of 100, average=-0.013463, stdev=1.031625, range=[-2.959529,2.883035], active=1
covariate 51:  name=covariate51, type=float, missing=  0 of 100, average=0.078439, stdev=1.000602, range=[-2.759507,2.624619], active=1
covariate 52:  name=covariate52, type=float, missing=  0 of 100, average=-0.070363, stdev=1.100665, range=[-2.656560,3.292205], active=1
covariate 53:  name=covariate53, type=float, missing=  0 of 100, average=0.103307, stdev=1.155242, range=[-2.628892,3.400701], active=1
covariate 54:  name=covariate54, type=float, missing=  0 of 100, average=-0.073309, stdev=0.856670, range=[-2.376276,1.638991], active=1
covariate 55:  name=covariate55, type=float, missing=  0 of 100, average=0.131572, stdev=0.985882, range=[-2.653051,2.057056], active=1
covariate 56:  name=covariate56, type=float, missing=  0 of 100, average=-0.037339, stdev=1.014800, range=[-3.391862,2.681253], active=1
covariate 57:  name=covariate57, type=float, missing=  0 of 100, average=-0.217958, stdev=0.877692, range=[-1.953863,2.250970], active=1
covariate 58:  name=covariate58, type=float, missing=  0 of 100, average=-0.100625, stdev=0.992266, range=[-2.599799,3.933968], active=1
covariate 59:  name=covariate59, type=float, missing=  0 of 100, average=0.036384, stdev=1.120466, range=[-2.950713,2.611174], active=1
covariate 60:  name=covariate60, type=float, missing=  0 of 100, average=-0.042720, stdev=1.032593, range=[-2.312136,2.185526], active=1
covariate 61:  name=covariate61, type=float, missing=  0 of 100, average=0.044421, stdev=0.940405, range=[-2.215357,2.540701], active=1
covariate 62:  name=covariate62, type=float, missing=  0 of 100, average=0.084051, stdev=0.960424, range=[-2.038890,2.012531], active=1
covariate 63:  name=covariate63, type=float, missing=  0 of 100, average=0.273373, stdev=0.892565, range=[-2.199038,2.608736], active=1
covariate 64:  name=covariate64, type=float, missing=  0 of 100, average=0.071717, stdev=1.091127, range=[-2.361090,2.145274], active=1
covariate 65:  name=covariate65, type=float, missing=  0 of 100, average=-0.063531, stdev=0.928886, range=[-2.694009,2.603881], active=1
covariate 66:  name=covariate66, type=float, missing=  0 of 100, average=0.161280, stdev=1.024745, range=[-2.646245,2.512503], active=1
covariate 67:  name=covariate67, type=float, missing=  0 of 100, average=-0.104728, stdev=0.985835, range=[-2.670159,2.685738], active=1
covariate 68:  name=covariate68, type=float, missing=  0 of 100, average=-0.111939, stdev=0.979219, range=[-2.406714,2.713167], active=1
covariate 69:  name=covariate69, type=float, missing=  0 of 100, average=0.041265, stdev=1.062507, range=[-2.345835,2.219930], active=1
covariate 70:  name=covariate70, type=float, missing=  0 of 100, average=-0.093960, stdev=1.080392, range=[-2.971723,3.209114], active=1
covariate 71:  name=covariate71, type=float, missing=  0 of 100, average=0.096004, stdev=0.913373, range=[-2.158819,2.516424], active=1
covariate 72:  name=covariate72, type=float, missing=  0 of 100, average=0.031548, stdev=0.923271, range=[-2.907282,2.193577], active=1
covariate 73:  name=covariate73, type=float, missing=  0 of 100, average=0.166430, stdev=1.094688, range=[-2.308108,3.113743], active=1
covariate 74:  name=covariate74, type=float, missing=  0 of 100, average=-0.116982, stdev=0.963108, range=[-3.076165,1.784445], active=1
covariate 75:  name=covariate75, type=float, missing=  0 of 100, average=-0.087464, stdev=1.075495, range=[-2.544873,2.248000], active=1
covariate 76:  name=covariate76, type=float, missing=  0 of 100, average=-0.070753, stdev=0.965749, range=[-2.396844,2.705927], active=1
covariate 77:  name=covariate77, type=float, missing=  0 of 100, average=-0.187593, stdev=0.864208, range=[-2.330718,2.174326], active=1
covariate 78:  name=covariate78, type=float, missing=  0 of 100, average=0.027871, stdev=1.170370, range=[-2.659344,2.471691], active=1
covariate 79:  name=covariate79, type=float, missing=  0 of 100, average=0.031561, stdev=1.063352, range=[-2.294916,2.849732], active=1
covariate 80:  name=covariate80, type=float, missing=  0 of 100, average=0.046937, stdev=0.914539, range=[-2.146532,2.313071], active=1
covariate 81:  name=covariate81, type=float, missing=  0 of 100, average=0.176669, stdev=0.958189, range=[-2.071240,3.041720], active=1
covariate 82:  name=covariate82, type=float, missing=  0 of 100, average=0.151415, stdev=1.076971, range=[-2.281137,3.097481], active=1
covariate 83:  name=covariate83, type=float, missing=  0 of 100, average=0.100353, stdev=0.922940, range=[-2.732683,2.531012], active=1
covariate 84:  name=covariate84, type=float, missing=  0 of 100, average=-0.157031, stdev=1.086543, range=[-2.099381,3.012624], active=1
covariate 85:  name=covariate85, type=float, missing=  0 of 100, average=-0.061202, stdev=0.947742, range=[-2.402589,2.735622], active=1
covariate 86:  name=covariate86, type=float, missing=  0 of 100, average=0.016601, stdev=1.149178, range=[-2.686773,2.512709], active=1
covariate 87:  name=covariate87, type=float, missing=  0 of 100, average=-0.148430, stdev=1.008636, range=[-3.013015,2.439816], active=1
covariate 88:  name=covariate88, type=float, missing=  0 of 100, average=0.157857, stdev=1.030434, range=[-2.603967,2.282403], active=1
covariate 89:  name=covariate89, type=float, missing=  0 of 100, average=0.051565, stdev=0.977812, range=[-2.309160,2.152554], active=1
covariate 90:  name=covariate90, type=float, missing=  0 of 100, average=-0.237962, stdev=1.122563, range=[-3.254337,2.647483], active=1
covariate 91:  name=covariate91, type=float, missing=  0 of 100, average=-0.082142, stdev=0.985991, range=[-2.123572,2.262501], active=1
covariate 92:  name=covariate92, type=float, missing=  0 of 100, average=0.029281, stdev=0.978591, range=[-2.071245,2.832790], active=1
covariate 93:  name=covariate93, type=float, missing=  0 of 100, average=0.052675, stdev=0.860762, range=[-2.183240,1.938914], active=1
covariate 94:  name=covariate94, type=float, missing=  0 of 100, average=-0.011661, stdev=1.002541, range=[-2.483896,2.347514], active=1
covariate 95:  name=covariate95, type=float, missing=  0 of 100, average=0.110742, stdev=0.993120, range=[-2.546172,3.055199], active=1
covariate 96:  name=covariate96, type=float, missing=  0 of 100, average=-0.054431, stdev=1.009021, range=[-2.361391,2.273780], active=1
covariate 97:  name=covariate97, type=float, missing=  0 of 100, average=-0.047558, stdev=0.860953, range=[-2.134632,2.525399], active=1
covariate 98:  name=covariate98, type=float, missing=  0 of 100, average=0.111516, stdev=1.002478, range=[-3.073568,2.646878], active=1
covariate 99:  name=covariate99, type=float, missing=  0 of 100, average=0.061498, stdev=0.946787, range=[-2.426877,2.088645], active=1
covariate 100: name=covariate100, type=float, missing=  0 of 100, average=0.114539, stdev=1.094270, range=[-2.213833,3.028747], active=1
