covariate 1:   name=covariate1, type=float, missing=  0 of 100, average=0.096126, stdev=0.954680, range=[-1.882317,2.579115], active=1
covariate 50:  name=covariate50, type=float, missing=  0 of 100, average=0.093414, stdev=0.941081, range=[-2.472751,2.560258], active=1
covariate 51:  name=covariate51, type=float, missing=  0 of 100, average=0.090383, stdev=0.999807, range=[-3.025240,3.138839], active=1
covariate 52:  name=covariate52, type=float, missing=  0 of 100, average=-0.163242, stdev=1.001223, range=[-2.749813,1.724761], active=1
covariate 53:  name=covariate53, type=float, missing=  0 of 100, average=0.018161, stdev=1.049502, range=[-2.589691,2.813606], active=1
covariate 54:  name=covariate54, type=float, missing=  0 of 100, average=0.098589, stdev=1.019021, range=[-3.139778,2.313937], active=1
covariate 55:  name=covariate55, type=float, missing=  0 of 100, average=-0.048000, stdev=0.901181, range=[-2.069701,2.290328], active=1
covariate 56:  name=covariate56, type=float, missing=  0 of 100, average=0.101214, stdev=0.949308, range=[-2.619329,2.092281], active=1
covariate 57:  name=covariate57, type=float, missing=  0 of 100, average=0.011239, stdev=1.064668, range=[-2.885198,2.769314], active=1
covariate 58:  name=covariate58, type=float, missing=  0 of 100, average=-0.010559, stdev=1.084243, range=[-3.055494,2.311692], active=1
covariate 59:  name=covariate59, type=float, missing=  0 of 100, average=0.196004, stdev=0.970687, range=[-2.144553,2.924991], active=1
covariate 60:  name=covariate60, type=float, missing=  0 of 100, average=0.072705, stdev=1.034419, range=[-2.120756,2.625758], active=1
covariate 61:  name=covariate61, type=float, missing=  0 of 100, average=-0.023582, stdev=0.956541, range=[-2.475693,2.338167], active=1
covariate 62:  name=covariate62, type=float, missing=  0 of 100, average=-0.007722, stdev=1.203974, range=[-3.001034,2.879537], active=1
covariate 63:  name=covariate63, type=float, missing=  0 of 100, average=0.023528, stdev=0.892383, range=[-2.048226,2.551903], active=1
covariate 64:  name=covariate64, type=float, missing=  0 of 100, average=-0.158817, stdev=1.042987, range=[-2.290010,2.430783], active=1
covariate 65:  name=covariate65, type=float, missing=  0 of 100, average=0.058003, stdev=0.908865, range=[-1.900469,2.016135], active=1
covariate 66:  name=covariate66, type=float, missing=  0 of 100, average=0.018823, stdev=0.945637, range=[-1.978414,2.523297], active=1
covariate 67:  name=covariate67, type=float, missing=  0 of 100, average=0.159419, stdev=0.900267, range=[-1.922685,2.458378], active=1
covariate 68:  name=covariate68, type=float, missing=  0 of 100, average=0.035345, stdev=0.978097, range=[-2.478708,2.521811], active=1
covariate 69:  name=covariate69, type=float, missing=  0 of 100, average=-0.084496, stdev=1.031555, range=[-3.518727,3.712151], active=1
covariate 70:  name=covariate70, type=float, missing=  0 of 100, average=-0.119106, stdev=0.936351, range=[-2.439896,1.973251], active=1
covariate 71:  name=covariate71, type=float, missing=  0 of 100, average=0.004590, stdev=0.927896, range=[-2.318396,2.158791], active=1
covariate 72:  name=covariate72, type=float, missing=  0 of 100, average=-0.086270, stdev=0.962480, range=[-2.302059,2.563197], active=1
covariate 73:  name=covariate73, type=float, missing=  0 of 100, average=-0.047789, stdev=0.947414, range=[-2.103822,2.235306], active=1
covariate 74:  name=covariate74, type=float, missing=  0 of 100, average=0.124183, stdev=0.996249, range=[-1.900179,3.161397], active=1
covariate 75:  name=covariate75, type=float, missing=  0 of 100, average=0.215303, stdev=0.970785, range=[-2.190633,2.596872], active=1
covariate 76:  name=covariate76, type=float, missing=  0 of 100, average=-0.075255, stdev=0.862301, range=[-2.111476,2.616039], active=1
covariate 77:  name=covariate77, type=float, missing=  0 of 100, average=-0.024551, stdev=0.921141, range=[-1.980085,3.196280], active=1
covariate 78:  name=covariate78, type=float, missing=  0 of 100, average=0.088027, stdev=0.984174, range=[-2.387914,2.082128], active=1
covariate 79:  name=covariate79, type=float, missing=  0 of 100, average=-0.110064, stdev=1.050185, range=[-2.811072,2.232161], active=1
covariate 80:  name=covariate80, type=float, missing=  0 of 100, average=0.060725, stdev=0.936490, range=[-3.350032,2.363042], active=1
