covariate 1:   name=covariate1, type=float, missing=  8 of 100, average=-0.082143, stdev=0.969183, range=[-2.199717,2.197716], active=1
covariate 67:  name=covariate67, type=float, missing= 10 of 100, average=0.155959, stdev=0.947168, range=[-2.737197,2.001575], active=1
covariate 68:  name=covariate68, type=float, missing=  7 of 100, average=-0.011825, stdev=1.057038, range=[-2.586473,2.331674], active=1
covariate 69:  name=covariate69, type=float, missing=  7 of 100, average=0.093034, stdev=0.861734, range=[-2.603171,1.942712], active=1
covariate 70:  name=covariate70, type=float, missing=  5 of 100, average=0.128146, stdev=1.072534, range=[-2.606290,2.789052], active=1
covariate 71:  name=covariate71, type=float, missing=  6 of 100, average=-0.061904, stdev=0.848202, range=[-2.247677,2.155226], active=1
covariate 72:  name=covariate72, type=float, missing=  6 of 100, average=0.182143, stdev=0.882291, range=[-1.882779,2.893209], active=1
covariate 73:  name=covariate73, type=float, missing=  2 of 100, average=0.039934, stdev=1.070902, range=[-2.935081,3.099965], active=1
covariate 74:  name=covariate74, type=float, missing=  6 of 100, average=-0.106317, stdev=0.956554, range=[-2.786616,2.338360], active=1
covariate 75:  name=covariate75, type=float, missing=  1 of 100, average=0.143573, stdev=0.980421, range=[-2.703285,2.176455], active=1
covariate 76:  name=covariate76, type=float, missing=  7 of 100, average=0.027476, stdev=1.087229, range=[-2.393189,2.843449], active=1
covariate 77:  name=covariate77, type=float, missing=  6 of 100, average=-0.022907, stdev=0.901830, range=[-1.671571,2.722652], active=1
covariate 78:  name=covariate78, type=float, missing=  2 of 100, average=0.057838, stdev=0.961064, range=[-2.184290,2.602598], active=1
covariate 79:  name=covariate79, type=float, missing=  5 of 100, average=-0.007594, stdev=1.017526, range=[-2.677016,2.287104], active=1
covariate 80:  name=covariate80, type=float, missing=  5 of 100, average=-0.115018, stdev=1.020213, range=[-2.161902,1.992782], active=1
