covariate 1:   name=covariate1, type=float, missing=  0 of 100, average=0.058684, stdev=0.865615, range=[-1.865383,1.991028], active=1
covariate 28:  name=covariate28, type=float, missing=  0 of 100, average=-0.018253, stdev=0.955469, range=[-2.554119,3.104337], active=1
covariate 29:  name=covariate29, type=float, missing=  0 of 100, average=0.076727, stdev=0.891761, range=[-1.879122,2.038754], active=1
covariate 30:  name=covariate30, type=float, missing=  0 of 100, average=0.016634, stdev=1.078532, range=[-3.722823,3.266291], active=1
covariate 31:  name=covariate31, type=float, missing=  0 of 100, average=0.020875, stdev=1.014969, range=[-2.718491,2.032979], active=1
covariate 32:  name=covariate32, type=float, missing=  0 of 100, average=-0.021167, stdev=0.823975, range=[-1.767191,2.431910], active=1
covariate 33:  name=covariate33, type=float, missing=  0 of 100, average=-0.036125, stdev=1.119648, range=[-2.897096,3.021432], active=1
covariate 34:  name=covariate34, type=float, missing=  0 of 100, average=0.000570, stdev=1.080632, range=[-3.039792,2.814637], active=1
covariate 35:  name=covariate35, type=float, missing=  0 of 100, average=-0.070344, stdev=0.947416, range=[-2.115565,2.259712], active=1
covariate 36:  name=covariate36, type=float, missing=  0 of 100, average=-0.039651, stdev=1.005287, range=[-2.650874,2.402892], active=1
covariate 37:  name=covariate37, type=float, missing=  0 of 100, average=-0.023377, stdev=1.066400, range=[-3.324376,2.689835], active=1
covariate 38:  name=covariate38, type=float, missing=  0 of 100, average=0.095309, stdev=0.915368, range=[-2.549117,2.620175], active=1
covariate 39:  name=covariate39, type=float, missing=  0 of 100, average=0.086207, stdev=0.938975, range=[-3.351146,2.343985], active=1
covariate 40:  name=covariate40, type=float, missing=  0 of 100, average=0.060628, stdev=1.044826, range=[-2.268191,2.262502], active=1
covariate 41:  name=covariate41, type=float, missing=  0 of 100, average=0.025970, stdev=0.952192, range=[-2.132466,2.336188], active=1
covariate 42:  name=covariate42, type=float, missing=  0 of 100, average=0.208735, stdev=0.919274, range=[-2.223791,2.124317], active=1
covariate 43:  name=covariate43, type=float, missing=  0 of 100, average=0.154643, stdev=0.980751, range=[-1.868513,2.788433], active=1
covariate 44:  name=covariate44, type=float, missing=  0 of 100, average=0.077116, stdev=1.016266, range=[-2.449678,2.087761], active=1
covariate 45:  name=covariate45, type=float, missing=  0 of 100, average=0.118061, stdev=0.902860, range=[-1.904507,2.382810], active=1
covariate 46:  name=covariate46, type=float, missing=  0 of 100, average=0.003360, stdev=0.907697, range=[-2.430582,1.570217], active=1
covariate 47:  name=covariate47, type=float, missing=  0 of 100, average=0.039762, stdev=1.077101, range=[-2.708032,2.492015], active=1
covariate 48:  name=covariate48, type=float, missing=  0 of 100, average=0.156159, stdev=0.949075, range=[-2.238335,2.089046], active=1
covariate 49:  name=covariate49, type=float, missing=  0 of 100, average=0.023109, stdev=0.939877, range=[-2.764047,2.678483], active=1
covariate 50:  name=covariate50, type=float, missing=  0 of 100, average=-0.006535, stdev=1.010714, range=[-2.285456,3.017469], active=1
covariate 51:  name=covariate51, type=float, missing=  0 of 100, average=-0.010364, stdev=1.030406, range=[-2.473925,1.868116], active=1
covariate 52:  name=covariate52, type=float, missing=  0 of 100, average=-0.024429, stdev=0.967391, range=[-2.278936,2.152560], active=1
covariate 53:  name=covariate53, type=float, missing=  0 of 100, average=0.037508, stdev=0.980414, range=[-3.446965,2.190518], active=1
covariate 54:  name=covariate54, type=float, missing=  0 of 100, average=0.058887, stdev=0.978149, range=[-1.970791,2.113790], active=1
covariate 55:  name=covariate55, type=float, missing=  0 of 100, average=0.161634, stdev=0.972222, range=[-2.329343,2.770203], active=1
covariate 56:  name=covariate56, type=float, missing=  0 of 100, average=0.080797, stdev=0.935874, range=[-2.581957,2.011639], active=1
covariate 57:  name=covariate57, type=float, missing=  0 of 100, average=-0.029737, stdev=0.891911, range=[-1.964130,2.112896], active=1
covariate 58:  name=covariate58, type=float, missing=  0 of 100, average=-0.151636, stdev=1.086210, range=[-2.591882,2.207254], active=1
covariate 59:  name=covariate59, type=float, missing=  0 of 100, average=-0.037440, stdev=0.929062, range=[-1.944509,2.839777], active=1
covariate 60:  name=covariate60, type=float, missing=  0 of 100, average=0.157909, stdev=1.020981, range=[-2.159169,2.735134], active=1
covariate 61:  name=covariate61, type=float, missing=  0 of 100, average=0.060250, stdev=1.075264, range=[-2.351183,3.053778], active=1
covariate 62:  name=covariate62, type=float, missing=  0 of 100, average=0.139174, stdev=0.952943, range=[-1.623745,3.229817], active=1
covariate 63:  name=covariate63, type=float, missing=  0 of 100, average=0.027703, stdev=0.974691, range=[-2.946483,2.212838], active=1
covariate 64:  name=covariate64, type=float, missing=  0 of 100, average=-0.044355, stdev=1.052996, range=[-2.995055,2.864262], active=1
covariate 65:  name=covariate65, type=float, missing=  0 of 100, average=0.002775, stdev=0.936811, range=[-2.681276,2.480805], active=1
covariate 66:  name=covariate66, type=float, missing=  0 of 100, average=-0.098967, stdev=0.947746, range=[-2.482581,1.657417], active=1
covariate 67:  name=covariate67, type=float, missing=  0 of 100, average=0.130692, stdev=0.924938, range=[-2.124742,2.482428], active=1
covariate 68:  name=covariate68, type=float, missing=  0 of 100, average=0.246657, stdev=1.110776, range=[-2.304007,3.507477], active=1
covariate 69:  name=covariate69, type=float, missing=  0 of 100, average=-0.090005, stdev=1.019173, range=[-2.407120,2.108116], active=1
covariate 70:  name=covariate70, type=float, missing=  0 of 100, average=0.007073, stdev=0.939694, range=[-2.221315,2.155062], active=1
covariate 71:  name=covariate71, type=float, missing=  0 of 100, average=0.223267, stdev=0.937616, range=[-2.284264,2.144091], active=1
covariate 72:  name=covariate72, type=float, missing=  0 of 100, average=-0.047837, stdev=0.958029, range=[-1.824545,2.794857], active=1
covariate 73:  name=covariate73, type=float, missing=  0 of 100, average=0.017232, stdev=1.121527, range=[-2.342420,2.419999], active=1
covariate 74:  name=covariate74, type=float, missing=  0 of 100, average=0.066697, stdev=0.927601, range=[-1.896362,2.096540], active=1
covariate 75:  name=covariate75, type=float, missing=  0 of 100, average=-0.026297, stdev=0.933561, range=[-2.252202,1.796857], active=1
covariate 76:  name=covariate76, type=float, missing=  0 of 100, average=-0.139225, stdev=1.061906, range=[-3.828212,2.674681], active=1
covariate 77:  name=covariate77, type=float, missing=  0 of 100, average=-0.042804, stdev=0.956082, range=[-1.954750,3.822069], active=1
covariate 78:  name=covariate78, type=float, missing=  0 of 100, average=-0.045298, stdev=1.094651, range=[-2.558904,2.923749], active=1
covariate 79:  name=covariate79, type=float, missing=  0 of 100, average=0.041098, stdev=1.004822, range=[-2.168872,2.617865], active=1
covariate 80:  name=covariate80, type=float, missing=  0 of 100, average=-0.122835, stdev=1.010725, range=[-3.292631,2.417783], active=1
covariate 81:  name=covariate81, type=float, missing=  0 of 100, average=-0.019710, stdev=0.997199, range=[-2.746157,2.221286], active=1
covariate 82:  name=covariate82, type=float, missing=  0 of 100, average=-0.056357, stdev=1.067528, range=[-2.477120,3.257021], active=1
covariate 83:  name=covariate83, type=float, missing=  0 of 100, average=-0.036036, stdev=0.995655, range=[-2.362703,2.620593], active=1
covariate 84:  name=covariate84, type=float, missing=  0 of 100, average=-0.039299, stdev=1.064739, range=[-2.349128,2.748056], active=1
covariate 85:  name=covariate85, type=float, missing=  0 of 100, average=-0.201450, stdev=0.929382, range=[-2.541054,2.148446], active=1
covariate 86:  name=covariate86, type=float, missing=  0 of 100, average=0.060061, stdev=1.050532, range=[-2.815707,2.491529], active=1
covariate 87:  name=covariate87, type=float, missing=  0 of 100, average=0.077814, stdev=1.005973, range=[-2.814166,2.967596], active=1
covariate 88:  name=covariate88, type=float, missing=  0 of 100, average=-0.015248, stdev=0.930951, range=[-2.464902,2.400815], active=1
covariate 89:  name=covariate89, type=float, missing=  0 of 100, average=0.153685, stdev=1.023951, range=[-2.234835,2.933808], active=1
covariate 90:  name=covariate90, type=float, missing=  0 of 100, average=0.050759, stdev=1.083230, range=[-3.240668,2.776540], active=1
covariate 91:  name=covariate91, type=float, missing=  0 of 100, average=0.060224, stdev=1.010023, range=[-2.603710,2.806606], active=1
covariate 92:  name=covariate92, type=float, missing=  0 of 100, average=-0.056038, stdev=0.778666, range=[-1.924715,1.763998], active=1
covariate 93:  name=covariate93, type=float, missing=  0 of 100, average=-0.009150, stdev=0.974577, range=[-2.240449,2.592498], active=1
covariate 94:  name=covariate94, type=float, missing=  0 of 100, average=-0.129188, stdev=0.967363, range=[-2.682484,2.115212], active=1
covariate 95:  name=covariate95, type=float, missing=  0 of 100, average=-0.017715, stdev=0.974294, range=[-2.141914,2.545748], active=1
covariate 96:  name=covariate96, type=float, missing=  0 of 100, average=-0.004026, stdev=0.931953, range=[-2.445274,1.828444], active=1
covariate 97:  name=covariate97, type=float, missing=  0 of 100, average=0.218445, stdev=0.974687, range=[-2.486942,2.602098], active=1
covariate 98:  name=covariate98, type=float, missing=  0 of 100, average=0.014224, stdev=1.028908, range=[-2.436593,2.943614], active=1
covariate 99:  name=covariate99, type=float, missing=  0 of 100, average=-0.057771, stdev=1.004400, range=[-2.560050,2.653783], active=1
covariate 100: name=covariate100, type=float, missing=  0 of 100, average=0.050192, stdev=1.011722, range=[-2.742891,2.442638], active=1
