covariate 1:   name=covariate1, type=float, missing=  0 of 100, average=-0.222357, stdev=0.994116, range=[-3.445003,1.772670], active=1
covariate 41:  name=covariate41, type=float, missing=  0 of 100, average=0.133883, stdev=0.849649, range=[-1.976768,2.039218], active=1
covariate 42:  name=covariate42, type=float, missing=  0 of 100, average=-0.005387, stdev=1.067925, range=[-3.230777,2.858766], active=1
covariate 43:  name=covariate43, type=float, missing=  0 of 100, average=-0.075764, stdev=0.975909, range=[-2.218342,2.830918], active=1
covariate 44:  name=covariate44, type=float, missing=  0 of 100, average=-0.176060, stdev=0.932601, range=[-2.414548,1.989354], active=1
covariate 45:  name=covariate45, type=float, missing=  0 of 100, average=-0.245189, stdev=0.898675, range=[-2.215454,2.017197], active=1
covariate 46:  name=covariate46, type=float, missing=  0 of 100, average=-0.075265, stdev=0.951447, range=[-2.169167,1.958853], active=1
covariate 47:  name=covariate47, type=float, missing=  0 of 100, average=0.070044, stdev=0.969210, range=[-2.348843,2.046054], active=1
covariate 48:  name=covariate48, type=float, missing=  0 of 100, average=0.001635, stdev=1.035618, range=[-3.142322,3.002578], active=1
covariate 49:  name=covariate49, type=float, missing=  0 of 100, average=0.058715, stdev=1.040693, range=[-2.416758,2.415604], active=1
covariate 50:  name=covariate50, type=float, missing=  0 of 100, average=-0.041481, stdev=1.105816, range=[-2.636754,2.698763], active=1
