covariate 1:   name=covariate1, type=float, missing=  0 of 100, average=0.091983, stdev=0.981942, range=[-2.414652,2.124164], active=1
covariate 25:  name=covariate25, type=float, missing=  0 of 100, average=0.095561, stdev=1.009135, range=[-2.432400,3.283015], active=1
covariate 26:  name=covariate26, type=float, missing=  0 of 100, average=-0.032377, stdev=1.100520, range=[-2.807142,3.543857], active=1
covariate 27:  name=covariate27, type=float, missing=  0 of 100, average=0.128070, stdev=1.025287, range=[-2.030945,3.903361], active=1
covariate 28:  name=covariate28, type=float, missing=  0 of 100, average=-0.021655, stdev=1.020083, range=[-2.248185,2.764753], active=1
covariate 29:  name=covariate29, type=float, missing=  0 of 100, average=0.183592, stdev=0.932429, range=[-1.818546,2.711472], active=1
covariate 30:  name=covariate30, type=float, missing=  0 of 100, average=-0.088785, stdev=0.997208, range=[-3.285160,2.701349], active=1
covariate 31:  name=covariate31, type=float, missing=  0 of 100, average=-0.035174, stdev=0.982453, range=[-2.890158,2.207229], active=1
covariate 32:  name=covariate32, type=float, missing=  0 of 100, average=0.047458, stdev=0.967795, range=[-2.071994,2.791008], active=1
covariate 33:  name=covariate33, type=float, missing=  0 of 100, average=0.066418, stdev=0.937833, range=[-2.288457,2.326068], active=1
covariate 34:  name=covariate34, type=float, missing=  0 of 100, average=-0.203870, stdev=1.006127, range=[-2.707925,2.183059], active=1
covariate 35:  name=covariate35, type=float, missing=  0 of 100, average=0.021729, stdev=0.913171, range=[-2.585807,2.301621], active=1
covariate 36:  name=covariate36, type=float, missing=  0 of 100, average=-0.136514, stdev=1.015356, range=[-2.508232,2.388325], active=1
covariate 37:  name=covariate37, type=float, missing=  0 of 100, average=-0.067078, stdev=1.037968, range=[-2.466551,2.461866], active=1
covariate 38:  name=covariate38, type=float, missing=  0 of 100, average=-0.083906, stdev=0.985288, range=[-2.857678,2.338331], active=1
covariate 39:  name=covariate39, type=float, missing=  0 of 100, average=-0.143074, stdev=0.902217, range=[-2.257084,2.140217], active=1
covariate 40:  name=covariate40, type=float, missing=  0 of 100, average=-0.062305, stdev=0.858607, range=[-2.361394,2.294423], active=1
covariate 41:  name=covariate41, type=float, missing=  0 of 100, average=0.042409, stdev=0.965823, range=[-2.418529,3.040684], active=1
covariate 42:  name=covariate42, type=float, missing=  0 of 100, average=-0.053252, stdev=1.096923, range=[-2.781209,2.489339], active=1
covariate 43:  name=covariate43, type=float, missing=  0 of 100, average=-0.009453, stdev=1.044612, range=[-3.008010,2.004201], active=1
covariate 44:  name=covariate44, type=float, missing=  0 of 100, average=-0.057641, stdev=1.000140, range=[-3.080170,3.123907], active=1
covariate 45:  name=covariate45, type=float, missing=  0 of 100, average=0.219920, stdev=1.013715, range=[-2.102249,2.378552], active=1
covariate 46:  name=covariate46, type=float, missing=  0 of 100, average=0.231620, stdev=1.029801, range=[-1.964963,2.761403], active=1
covariate 47:  name=covariate47, type=float, missing=  0 of 100, average=0.056493, stdev=1.007715, range=[-3.050668,1.812532], active=1
covariate 48:  name=covariate48, type=float, missing=  0 of 100, average=0.054935, stdev=0.905502, range=[-2.143722,2.115894], active=1
covariate 49:  name=covariate49, type=float, missing=  0 of 100, average=-0.119866, stdev=0.943342, range=[-2.686643,2.437881], active=1
covariate 50:  name=covariate50, type=float, missing=  0 of 100, average=-0.077185, stdev=1.030371, range=[-3.791284,2.305783], active=1
covariate 51:  name=covariate51, type=float, missing=  0 of 100, average=0.087334, stdev=1.034699, range=[-3.146973,2.195939], active=1
covariate 52:  name=covariate52, type=float, missing=  0 of 100, average=-0.079770, stdev=0.837577, range=[-2.310143,2.200495], active=1
covariate 53:  name=covariate53, type=float, missing=  0 of 100, average=0.020731, stdev=1.055874, range=[-2.734857,2.133932], active=1
covariate 54:  name=covariate54, type=float, missing=  0 of 100, average=-0.075409, stdev=1.096702, range=[-3.327893,2.849479], active=1
covariate 55:  name=covariate55, type=float, missing=  0 of 100, average=0.011743, stdev=1.009682, range=[-2.838574,2.344901], active=1
covariate 56:  name=covariate56, type=float, missing=  0 of 100, average=0.034812, stdev=0.942605, range=[-2.689913,2.320102], active=1
covariate 57:  name=covariate57, type=float, missing=  0 of 100, average=0.129107, stdev=0.828089, range=[-2.022051,1.942986], active=1
covariate 58:  name=covariate58, type=float, missing=  0 of 100, average=0.024446, stdev=0.956643, range=[-2.034940,2.067104], active=1
covariate 59:  name=covariate59, type=float, missing=  0 of 100, average=0.040886, stdev=0.979443, range=[-1.958135,2.612158], active=1
covariate 60:  name=covariate60, type=float, missing=  0 of 100, average=0.042176, stdev=0.997733, range=[-2.668322,2.413882], active=1
covariate 61:  name=covariate61, type=float, missing=  0 of 100, average=0.044736, stdev=1.129056, range=[-2.510589,3.587411], active=1
covariate 62:  name=covariate62, type=float, missing=  0 of 100, average=0.115287, stdev=0.943504, range=[-2.389586,2.147228], active=1
covariate 63:  name=covariate63, type=float, missing=  0 of 100, average=0.048661, stdev=0.969530, range=[-2.889513,2.527370], active=1
covariate 64:  name=covariate64, type=float, missing=  0 of 100, average=-0.121618, stdev=0.850855, range=[-2.828814,2.105520], active=1
covariate 65:  name=covariate65, type=float, missing=  0 of 100, average=0.131621, stdev=0.874605, range=[-2.557472,2.026720], active=1
covariate 66:  name=covariate66, type=float, missing=  0 of 100, average=-0.142973, stdev=1.025310, range=[-2.670648,2.173359], active=1
covariate 67:  name=covariate67, type=float, missing=  0 of 100, average=0.067562, stdev=0.974852, range=[-2.144210,2.549494], active=1
covariate 68:  name=covariate68, type=float, missing=  0 of 100, average=-0.293797, stdev=1.043968, range=[-2.835537,2.931417], active=1
covariate 69:  name=covariate69, type=float, missing=  0 of 100, average=0.090090, stdev=0.986269, range=[-2.454145,2.430835], active=1
covariate 70:  name=covariate70, type=float, missing=  0 of 100, average=-0.198721, stdev=0.847231, range=[-1.942494,1.885590], active=1
covariate 71:  name=covariate71, type=float, missing=  0 of 100, average=0.065106, stdev=1.022211, range=[-3.136728,2.090005], active=1
covariate 72:  name=covariate72, type=float, missing=  0 of 100, average=-0.039201, stdev=0.979839, range=[-2.148135,2.037017], active=1
covariate 73:  name=covariate73, type=float, missing=  0 of 100, average=0.098269, stdev=1.015697, range=[-2.450681,2.304960], active=1
covariate 74:  name=covariate74, type=float, missing=  0 of 100, average=0.026958, stdev=1.034695, range=[-2.801254,2.332700], active=1
covariate 75:  name=covariate75, type=float, missing=  0 of 100, average=0.141913, stdev=1.040456, range=[-2.958538,2.328884], active=1
covariate 76:  name=covariate76, type=float, missing=  0 of 100, average=0.231918, stdev=0.966556, range=[-1.890003,2.561676], active=1
covariate 77:  name=covariate77, type=float, missing=  0 of 100, average=0.144083, stdev=1.144222, range=[-2.508339,3.008928], active=1
covariate 78:  name=covariate78, type=float, missing=  0 of 100, average=0.056902, stdev=1.000062, range=[-2.881187,2.039552], active=1
covariate 79:  name=covariate79, type=float, missing=  0 of 100, average=0.061354, stdev=0.933650, range=[-2.096716,2.732596], active=1
covariate 80:  name=covariate80, type=float, missing=  0 of 100, average=-0.008726, stdev=1.109997, range=[-3.081845,2.590941], active=1
covariate 81:  name=covariate81, type=float, missing=  0 of 100, average=0.053478, stdev=0.949570, range=[-2.173811,2.661469], active=1
covariate 82:  name=covariate82, type=float, missing=  0 of 100, average=0.029625, stdev=0.991391, range=[-1.985054,3.279448], active=1
covariate 83:  name=covariate83, type=float, missing=  0 of 100, average=0.105864, stdev=1.094852, range=[-3.094997,3.366601], active=1
covariate 84:  name=covariate84, type=float, missing=  0 of 100, average=0.099443, stdev=1.068886, range=[-2.923995,2.271442], active=1
covariate 85:  name=covariate85, type=float, missing=  0 of 100, average=-0.064605, stdev=0.963801, range=[-2.755311,1.775207], active=1
covariate 86:  name=covariate86, type=float, missing=  0 of 100, average=0.002664, stdev=0.987284, range=[-2.341317,3.102529], active=1
covariate 87:  name=covariate87, type=float, missing=  0 of 100, average=0.066807, stdev=0.951590, range=[-1.995151,1.916754], active=1
covariate 88:  name=covariate88, type=float, missing=  0 of 100, average=0.019184, stdev=1.004933, range=[-2.477464,2.519063], active=1
covariate 89:  name=covariate89, type=float, missing=  0 of 100, average=0.042210, stdev=0.936733, range=[-2.614609,2.198671], active=1
covariate 90:  name=covariate90, type=float, missing=  0 of 100, average=0.077533, stdev=1.140330, range=[-2.928034,2.627623], active=1
covariate 91:  name=covariate91, type=float, missing=  0 of 100, average=0.016038, stdev=0.990333, range=[-2.286849,2.274773], active=1
covariate 92:  name=covariate92, type=float, missing=  0 of 100, average=-0.030055, stdev=0.990863, range=[-2.355502,3.211806], active=1
covariate 93:  name=covariate93, type=float, missing=  0 of 100, average=0.168742, stdev=0.990543, range=[-2.070277,3.629478], active=1
covariate 94:  name=covariate94, type=float, missing=  0 of 100, average=0.083004, stdev=1.174100, range=[-3.401928,2.116097], active=1
covariate 95:  name=covariate95, type=float, missing=  0 of 100, average=-0.083445, stdev=1.012698, range=[-2.560326,2.596754], active=1
covariate 96:  name=covariate96, type=float, missing=  0 of 100, average=0.058937, stdev=0.987171, range=[-2.875502,2.649470], active=1
covariate 97:  name=covariate97, type=float, missing=  0 of 100, average=-0.050252, stdev=1.090950, range=[-2.957273,2.746811], active=1
covariate 98:  name=covariate98, type=float, missing=  0 of 100, average=0.020783, stdev=0.966800, range=[-2.200574,2.031487], active=1
covariate 99:  name=covariate99, type=float, missing=  0 of 100, average=0.022161, stdev=1.053296, range=[-2.306011,2.207675], active=1
covariate 100: name=covariate100, type=float, missing=  0 of 100, average=-0.037305, stdev=0.970588, range=[-2.552289,2.782460], active=1
