covariate 1:   name=covariate1, type=float, missing=  0 of 200, average=-0.019474, stdev=0.917288, range=[-2.624670,2.245390], active=1
covariate 20:  name=covariate20, type=float, missing=  0 of 200, average=0.025410, stdev=0.952208, range=[-2.155654,2.966459], active=1
covariate 21:  name=covariate21, type=float, missing=  0 of 200, average=0.026375, stdev=0.954539, range=[-2.677849,2.535322], active=1
covariate 22:  name=covariate22, type=float, missing=  0 of 200, average=0.185649, stdev=1.055565, range=[-2.507627,3.381487], active=1
covariate 23:  name=covariate23, type=float, missing=  0 of 200, average=0.013824, stdev=0.920514, range=[-2.784854,1.792303], active=1
covariate 24:  name=covariate24, type=float, missing=  0 of 200, average=-0.158177, stdev=1.009202, range=[-2.938510,2.179714], active=1
covariate 25:  name=covariate25, type=float, missing=  0 of 200, average=0.058729, stdev=1.058854, range=[-3.644631,3.354889], active=1
covariate 26:  name=covariate26, type=float, missing=  0 of 200, average=0.040738, stdev=1.084326, range=[-3.358963,2.413366], active=1
covariate 27:  name=covariate27, type=float, missing=  0 of 200, average=0.043207, stdev=1.011197, range=[-2.197888,3.655917], active=1
covariate 28:  name=covariate28, type=float, missing=  0 of 200, average=0.064029, stdev=1.009143, range=[-2.276850,2.448458], active=1
covariate 29:  name=covariate29, type=float, missing=  0 of 200, average=-0.008501, stdev=0.895855, range=[-2.851194,2.507463], active=1
covariate 30:  name=covariate30, type=float, missing=  0 of 200, average=-0.086356, stdev=0.948957, range=[-2.889834,2.541015], active=1
covariate 31:  name=covariate31, type=float, missing=  0 of 200, average=-0.002497, stdev=0.898709, range=[-2.300813,2.213030], active=1
covariate 32:  name=covariate32, type=float, missing=  0 of 200, average=-0.045828, stdev=1.021482, range=[-3.479725,2.755378], active=1
covariate 33:  name=covariate33, type=float, missing=  0 of 200, average=0.046936, stdev=0.930750, range=[-3.874906,2.417251], active=1
covariate 34:  name=covariate34, type=float, missing=  0 of 200, average=-0.025123, stdev=0.981440, range=[-3.023431,2.630774], active=1
covariate 35:  name=covariate35, type=float, missing=  0 of 200, average=-0.042971, stdev=0.978589, range=[-3.303155,2.006283], active=1
covariate 36:  name=covariate36, type=float, missing=  0 of 200, average=-0.010045, stdev=0.949712, range=[-2.925711,2.057953], active=1
covariate 37:  name=covariate37, type=float, missing=  0 of 200, average=-0.045362, stdev=0.969389, range=[-2.746371,2.215154], active=1
covariate 38:  name=covariate38, type=float, missing=  0 of 200, average=0.043403, stdev=1.002126, range=[-2.494174,3.232774], active=1
covariate 39:  name=covariate39, type=float, missing=  0 of 200, average=0.036762, stdev=1.066669, range=[-2.913520,3.852810], active=1
covariate 40:  name=covariate40, type=float, missing=  0 of 200, average=-0.064836, stdev=1.092615, range=[-3.566109,2.721508], active=1
covariate 41:  name=covariate41, type=float, missing=  0 of 200, average=0.062620, stdev=0.982178, range=[-2.466896,3.021915], active=1
covariate 42:  name=covariate42, type=float, missing=  0 of 200, average=-0.076627, stdev=0.984688, range=[-2.611049,2.955621], active=1
covariate 43:  name=covariate43, type=float, missing=  0 of 200, average=-0.048205, stdev=1.057406, range=[-3.156099,2.474209], active=1
covariate 44:  name=covariate44, type=float, missing=  0 of 200, average=0.059822, stdev=1.062000, range=[-2.910288,2.812229], active=1
covariate 45:  name=covariate45, type=float, missing=  0 of 200, average=0.007044, stdev=0.976341, range=[-2.684171,2.892489], active=1
covariate 46:  name=covariate46, type=float, missing=  0 of 200, average=0.001603, stdev=0.975745, range=[-2.731817,2.504504], active=1
covariate 47:  name=covariate47, type=float, missing=  0 of 200, average=-0.002522, stdev=1.010760, range=[-3.058783,2.553235], active=1
covariate 48:  name=covariate48, type=float, missing=  0 of 200, average=-0.125857, stdev=0.916288, range=[-2.404161,2.640102], active=1
covariate 49:  name=covariate49, type=float, missing=  0 of 200, average=-0.082119, stdev=1.041210, range=[-3.588137,2.431375], active=1
covariate 50:  name=covariate50, type=float, missing=  0 of 200, average=0.000356, stdev=1.000836, range=[-2.474942,2.882497], active=1
covariate 51:  name=covariate51, type=float, missing=  0 of 200, average=0.014665, stdev=1.010340, range=[-3.293076,2.739516], active=1
covariate 52:  name=covariate52, type=float, missing=  0 of 200, average=-0.024462, stdev=1.053724, range=[-2.692031,2.782369], active=1
covariate 53:  name=covariate53, type=float, missing=  0 of 200, average=0.071334, stdev=0.899362, range=[-2.331901,3.625966], active=1
covariate 54:  name=covariate54, type=float, missing=  0 of 200, average=-0.131189, stdev=0.939464, range=[-2.145032,3.019971], active=1
covariate 55:  name=covariate55, type=float, missing=  0 of 200, average=0.117435, stdev=0.947941, range=[-2.060903,2.971686], active=1
covariate 56:  name=covariate56, type=float, missing=  0 of 200, average=-0.025761, stdev=0.956240, range=[-2.337335,3.076273], active=1
covariate 57:  name=covariate57, type=float, missing=  0 of 200, average=-0.104491, stdev=1.038788, range=[-4.128867,3.233878], active=1
covariate 58:  name=covariate58, type=float, missing=  0 of 200, average=-0.032642, stdev=0.995366, range=[-2.692900,2.058817], active=1
covariate 59:  name=covariate59, type=float, missing=  0 of 200, average=0.097392, stdev=1.001363, range=[-2.884015,3.078573], active=1
covariate 60:  name=covariate60, type=float, missing=  0 of 200, average=0.060120, stdev=1.018355, range=[-3.608012,2.446060], active=1
covariate 61:  name=covariate61, type=float, missing=  0 of 200, average=-0.009058, stdev=0.958117, range=[-2.234596,2.794563], active=1
covariate 62:  name=covariate62, type=float, missing=  0 of 200, average=0.154903, stdev=0.986750, range=[-3.271046,3.118873], active=1
covariate 63:  name=covariate63, type=float, missing=  0 of 200, average=0.044750, stdev=1.008711, range=[-3.187305,2.488501], active=1
covariate 64:  name=covariate64, type=float, missing=  0 of 200, average=0.134424, stdev=1.026659, range=[-2.908839,3.176191], active=1
covariate 65:  name=covariate65, type=float, missing=  0 of 200, average=-0.036899, stdev=1.062920, range=[-2.609479,2.420748], active=1
covariate 66:  name=covariate66, type=float, missing=  0 of 200, average=0.016131, stdev=1.016652, range=[-2.782291,2.627489], active=1
covariate 67:  name=covariate67, type=float, missing=  0 of 200, average=-0.057001, stdev=1.058212, range=[-2.752677,2.800224], active=1
covariate 68:  name=covariate68, type=float, missing=  0 of 200, average=0.084521, stdev=0.953070, range=[-2.622940,2.298751], active=1
covariate 69:  name=covariate69, type=float, missing=  0 of 200, average=0.085322, stdev=1.055551, range=[-3.319511,2.994394], active=1
covariate 70:  name=covariate70, type=float, missing=  0 of 200, average=-0.102675, stdev=1.032781, range=[-2.837901,3.244552], active=1
covariate 71:  name=covariate71, type=float, missing=  0 of 200, average=0.089643, stdev=0.979645, range=[-3.049576,2.531160], active=1
covariate 72:  name=covariate72, type=float, missing=  0 of 200, average=0.013263, stdev=1.029425, range=[-3.055231,3.437005], active=1
covariate 73:  name=covariate73, type=float, missing=  0 of 200, average=0.073453, stdev=1.028765, range=[-2.828296,3.734960], active=1
covariate 74:  name=covariate74, type=float, missing=  0 of 200, average=-0.098874, stdev=0.969267, range=[-2.669636,2.978609], active=1
covariate 75:  name=covariate75, type=float, missing=  0 of 200, average=0.058790, stdev=0.978044, range=[-2.309434,3.010886], active=1
covariate 76:  name=covariate76, type=float, missing=  0 of 200, average=0.125009, stdev=1.035145, range=[-2.945590,2.677801], active=1
covariate 77:  name=covariate77, type=float, missing=  0 of 200, average=-0.051698, stdev=1.033531, range=[-2.999838,2.807875], active=1
covariate 78:  name=covariate78, type=float, missing=  0 of 200, average=-0.051019, stdev=1.037640, range=[-2.873593,2.878565], active=1
covariate 79:  name=covariate79, type=float, missing=  0 of 200, average=0.028396, stdev=0.947425, range=[-2.467520,2.787403], active=1
covariate 80:  name=covariate80, type=float, missing=  0 of 200, average=-0.038321, stdev=0.923097, range=[-2.747065,2.072246], active=1
covariate 81:  name=covariate81, type=float, missing=  0 of 200, average=-0.018167, stdev=1.012718, range=[-3.085418,3.688476], active=1
covariate 82:  name=covariate82, type=float, missing=  0 of 200, average=-0.162503, stdev=1.050594, range=[-2.763993,3.474123], active=1
covariate 83:  name=covariate83, type=float, missing=  0 of 200, average=-0.051429, stdev=1.011915, range=[-2.455062,3.072983], active=1
covariate 84:  name=covariate84, type=float, missing=  0 of 200, average=0.080700, stdev=0.943021, range=[-2.415093,3.122176], active=1
covariate 85:  name=covariate85, type=float, missing=  0 of 200, average=0.027844, stdev=1.009946, range=[-3.000213,2.522777], active=1
covariate 86:  name=covariate86, type=float, missing=  0 of 200, average=-0.022552, stdev=1.039980, range=[-3.059032,2.529846], active=1
covariate 87:  name=covariate87, type=float, missing=  0 of 200, average=-0.043534, stdev=0.989129, range=[-2.545649,2.573840], active=1
covariate 88:  name=covariate88, type=float, missing=  0 of 200, average=-0.012076, stdev=1.035055, range=[-3.142336,2.639568], active=1
covariate 89:  name=covariate89, type=float, missing=  0 of 200, average=0.009424, stdev=0.994751, range=[-3.017855,2.379042], active=1
covariate 90:  name=covariate90, type=float, missing=  0 of 200, average=0.127163, stdev=0.997331, range=[-3.277023,2.612308], active=1
covariate 91:  name=covariate91, type=float, missing=  0 of 200, average=0.042744, stdev=1.092147, range=[-3.354223,2.867463], active=1
covariate 92:  name=covariate92, type=float, missing=  0 of 200, average=0.000209, stdev=1.126074, range=[-3.016039,3.393189], active=1
covariate 93:  name=covariate93, type=float, missing=  0 of 200, average=0.009681, stdev=0.992287, range=[-3.029845,2.846710], active=1
covariate 94:  name=covariate94, type=float, missing=  0 of 200, average=0.033466, stdev=0.930151, range=[-2.207130,2.449658], active=1
covariate 95:  name=covariate95, type=float, missing=  0 of 200, average=0.087638, stdev=0.962309, range=[-2.209516,3.210179], active=1
covariate 96:  name=covariate96, type=float, missing=  0 of 200, average=-0.033067, stdev=0.995601, range=[-2.659354,2.715229], active=1
covariate 97:  name=covariate97, type=float, missing=  0 of 200, average=0.037404, stdev=0.929762, range=[-2.994137,2.257746], active=1
covariate 98:  name=covariate98, type=float, missing=  0 of 200, average=-0.044836, stdev=1.043940, range=[-3.027989,2.761284], active=1
covariate 99:  name=covariate99, type=float, missing=  0 of 200, average=0.064391, stdev=0.932826, range=[-2.464594,3.966888], active=1
covariate 100: name=covariate100, type=float, missing=  0 of 200, average=-0.096116, stdev=1.028789, range=[-3.155624,3.395151], active=1
covariate 101: name=covariate101, type=float, missing=  0 of 200, average=-0.052255, stdev=0.925169, range=[-3.000953,2.143286], active=1
covariate 102: name=covariate102, type=float, missing=  0 of 200, average=-0.047905, stdev=0.929302, range=[-2.836840,2.844096], active=1
covariate 103: name=covariate103, type=float, missing=  0 of 200, average=0.022537, stdev=1.101985, range=[-2.841344,2.564361], active=1
covariate 104: name=covariate104, type=float, missing=  0 of 200, average=0.030345, stdev=0.910915, range=[-3.013302,2.485945], active=1
covariate 105: name=covariate105, type=float, missing=  0 of 200, average=-0.005258, stdev=0.948832, range=[-2.332543,2.667761], active=1
covariate 106: name=covariate106, type=float, missing=  0 of 200, average=0.049265, stdev=1.135367, range=[-2.188491,3.252431], active=1
covariate 107: name=covariate107, type=float, missing=  0 of 200, average=0.020343, stdev=0.982891, range=[-2.492125,2.655376], active=1
covariate 108: name=covariate108, type=float, missing=  0 of 200, average=-0.010092, stdev=0.921734, range=[-2.527888,3.295244], active=1
covariate 109: name=covariate109, type=float, missing=  0 of 200, average=-0.024219, stdev=0.927235, range=[-2.472840,2.410366], active=1
covariate 110: name=covariate110, type=float, missing=  0 of 200, average=0.037630, stdev=1.074327, range=[-2.967583,2.818080], active=1
covariate 111: name=covariate111, type=float, missing=  0 of 200, average=0.034287, stdev=0.920703, range=[-2.892120,3.069611], active=1
covariate 112: name=covariate112, type=float, missing=  0 of 200, average=0.036365, stdev=1.011783, range=[-2.228187,2.737709], active=1
covariate 113: name=covariate113, type=float, missing=  0 of 200, average=-0.093809, stdev=0.923220, range=[-2.737724,2.326087], active=1
covariate 114: name=covariate114, type=float, missing=  0 of 200, average=-0.013037, stdev=0.969908, range=[-2.070585,3.093914], active=1
covariate 115: name=covariate115, type=float, missing=  0 of 200, average=-0.026167, stdev=1.139319, range=[-2.938249,3.495472], active=1
covariate 116: name=covariate116, type=float, missing=  0 of 200, average=-0.056716, stdev=0.980671, range=[-2.735788,3.115237], active=1
covariate 117: name=covariate117, type=float, missing=  0 of 200, average=0.069475, stdev=0.972957, range=[-2.439694,2.764601], active=1
covariate 118: name=covariate118, type=float, missing=  0 of 200, average=-0.027589, stdev=1.036100, range=[-3.571366,2.856038], active=1
covariate 119: name=covariate119, type=float, missing=  0 of 200, average=0.041213, stdev=1.035627, range=[-2.676264,2.644317], active=1
covariate 120: name=covariate120, type=float, missing=  0 of 200, average=-0.029706, stdev=1.041278, range=[-3.823350,3.209923], active=1
covariate 121: name=covariate121, type=float, missing=  0 of 200, average=0.129108, stdev=1.074085, range=[-3.756311,2.646500], active=1
covariate 122: name=covariate122, type=float, missing=  0 of 200, average=0.094880, stdev=0.954273, range=[-2.776517,2.398384], active=1
covariate 123: name=covariate123, type=float, missing=  0 of 200, average=0.009559, stdev=0.926459, range=[-1.845920,2.274674], active=1
covariate 124: name=covariate124, type=float, missing=  0 of 200, average=0.012575, stdev=1.038332, range=[-3.435866,2.410105], active=1
covariate 125: name=covariate125, type=float, missing=  0 of 200, average=0.057132, stdev=1.029761, range=[-2.766545,2.868340], active=1
covariate 126: name=covariate126, type=float, missing=  0 of 200, average=-0.061194, stdev=1.034614, range=[-2.737058,2.429563], active=1
covariate 127: name=covariate127, type=float, missing=  0 of 200, average=-0.005218, stdev=0.966727, range=[-2.530266,2.275642], active=1
covariate 128: name=covariate128, type=float, missing=  0 of 200, average=-0.036086, stdev=0.978195, range=[-2.277394,2.488183], active=1
covariate 129: name=covariate129, type=float, missing=  0 of 200, average=-0.035682, stdev=0.942117, range=[-2.381660,3.117929], active=1
covariate 130: name=covariate130, type=float, missing=  0 of 200, average=0.028771, stdev=1.033225, range=[-2.693335,2.399249], active=1
covariate 131: name=covariate131, type=float, missing=  0 of 200, average=0.044446, stdev=0.969484, range=[-2.703888,1.931863], active=1
covariate 132: name=covariate132, type=float, missing=  0 of 200, average=0.082433, stdev=1.030032, range=[-2.727390,2.915030], active=1
covariate 133: name=covariate133, type=float, missing=  0 of 200, average=0.036219, stdev=0.955684, range=[-2.641838,2.556377], active=1
covariate 134: name=covariate134, type=float, missing=  0 of 200, average=0.002060, stdev=0.930464, range=[-2.274857,2.718848], active=1
covariate 135: name=covariate135, type=float, missing=  0 of 200, average=0.032494, stdev=1.000734, range=[-2.542790,2.334266], active=1
covariate 136: name=covariate136, type=float, missing=  0 of 200, average=0.020565, stdev=1.000569, range=[-2.694842,2.210328], active=1
covariate 137: name=covariate137, type=float, missing=  0 of 200, average=-0.056338, stdev=1.003996, range=[-3.076350,2.520460], active=1
covariate 138: name=covariate138, type=float, missing=  0 of 200, average=-0.044981, stdev=0.938485, range=[-2.394579,2.494232], active=1
covariate 139: name=covariate139, type=float, missing=  0 of 200, average=0.064615, stdev=0.992794, range=[-2.564596,2.223168], active=1
covariate 140: name=covariate140, type=float, missing=  0 of 200, average=0.118740, stdev=1.076396, range=[-3.031931,2.554080], active=1
covariate 141: name=covariate141, type=float, missing=  0 of 200, average=0.027568, stdev=0.973906, range=[-2.704821,2.416070], active=1
covariate 142: name=covariate142, type=float, missing=  0 of 200, average=0.112137, stdev=1.001136, range=[-2.790975,2.608667], active=1
covariate 143: name=covariate143, type=float, missing=  0 of 200, average=-0.023343, stdev=0.999820, range=[-2.779573,2.696138], active=1
covariate 144: name=covariate144, type=float, missing=  0 of 200, average=-0.023683, stdev=1.029551, range=[-2.782052,3.046570], active=1
covariate 145: name=covariate145, type=float, missing=  0 of 200, average=-0.001058, stdev=0.967870, range=[-2.758373,3.068871], active=1
covariate 146: name=covariate146, type=float, missing=  0 of 200, average=-0.034446, stdev=0.977753, range=[-2.784772,2.123593], active=1
covariate 147: name=covariate147, type=float, missing=  0 of 200, average=-0.050607, stdev=0.987149, range=[-3.233020,2.198374], active=1
covariate 148: name=covariate148, type=float, missing=  0 of 200, average=-0.149441, stdev=1.021211, range=[-3.131239,1.978790], active=1
covariate 149: name=covariate149, type=float, missing=  0 of 200, average=-0.058356, stdev=1.085817, range=[-2.645391,3.136460], active=1
covariate 150: name=covariate150, type=float, missing=  0 of 200, average=0.098497, stdev=0.938333, range=[-3.705082,2.052661], active=1
covariate 151: name=covariate151, type=float, missing=  0 of 200, average=0.045054, stdev=0.954954, range=[-2.502144,3.152003], active=1
covariate 152: name=covariate152, type=float, missing=  0 of 200, average=0.007664, stdev=0.961715, range=[-3.862675,2.270358], active=1
covariate 153: name=covariate153, type=float, missing=  0 of 200, average=-0.005329, stdev=0.997059, range=[-2.376469,2.512057], active=1
covariate 154: name=covariate154, type=float, missing=  0 of 200, average=-0.069752, stdev=0.910815, range=[-3.025035,2.357538], active=1
covariate 155: name=covariate155, type=float, missing=  0 of 200, average=-0.130883, stdev=1.029550, range=[-3.172874,2.215422], active=1
covariate 156: name=covariate156, type=float, missing=  0 of 200, average=0.028538, stdev=1.042606, range=[-4.076590,2.513927], active=1
covariate 157: name=covariate157, type=float, missing=  0 of 200, average=-0.007511, stdev=1.005665, range=[-2.965898,2.695625], active=1
covariate 158: name=covariate158, type=float, missing=  0 of 200, average=-0.043017, stdev=1.020265, range=[-3.388578,2.297437], active=1
covariate 159: name=covariate159, type=float, missing=  0 of 200, average=0.164330, stdev=0.925665, range=[-2.317309,3.367123], active=1
covariate 160: name=covariate160, type=float, missing=  0 of 200, average=0.035734, stdev=0.938231, range=[-2.495985,2.344444], active=1
