covariate 1:   name=covariate1, type=float, missing=  0 of 100, average=-0.068994, stdev=0.927482, range=[-2.239351,2.519213], active=1
covariate 61:  name=covariate61, type=float, missing=  0 of 100, average=-0.133275, stdev=1.096369, range=[-2.610703,2.399888], active=1
covariate 62:  name=covariate62, type=float, missing=  0 of 100, average=0.079295, stdev=1.030994, range=[-2.342888,2.555045], active=1
covariate 63:  name=covariate63, type=float, missing=  0 of 100, average=0.038923, stdev=0.979860, range=[-2.955840,2.245082], active=1
covariate 64:  name=covariate64, type=float, missing=  0 of 100, average=-0.078743, stdev=0.948979, range=[-2.261723,2.667234], active=1
covariate 65:  name=covariate65, type=float, missing=  0 of 100, average=0.155689, stdev=0.924891, range=[-1.949986,2.531688], active=1
covariate 66:  name=covariate66, type=float, missing=  0 of 100, average=0.097852, stdev=1.165306, range=[-2.641157,2.998577], active=1
covariate 67:  name=covariate67, type=float, missing=  0 of 100, average=0.126789, stdev=1.045981, range=[-3.360197,3.598426], active=1
covariate 68:  name=covariate68, type=float, missing=  0 of 100, average=-0.029954, stdev=0.943929, range=[-2.086869,2.354869], active=1
covariate 69:  name=covariate69, type=float, missing=  0 of 100, average=0.019081, stdev=1.040351, range=[-2.626927,2.936374], active=1
covariate 70:  name=covariate70, type=float, missing=  0 of 100, average=0.102585, stdev=1.063415, range=[-2.937847,2.051579], active=1
covariate 71:  name=covariate71, type=float, missing=  0 of 100, average=-0.036974, stdev=1.001147, range=[-2.128851,2.732725], active=1
covariate 72:  name=covariate72, type=float, missing=  0 of 100, average=0.078604, stdev=1.097332, range=[-2.724810,2.353176], active=1
covariate 73:  name=covariate73, type=float, missing=  0 of 100, average=0.140954, stdev=0.885441, range=[-2.312399,2.552184], active=1
covariate 74:  name=covariate74, type=float, missing=  0 of 100, average=0.079518, stdev=0.871176, range=[-1.607382,2.404449], active=1
covariate 75:  name=covariate75, type=float, missing=  0 of 100, average=-0.048958, stdev=0.960079, range=[-2.569430,2.614133], active=1
covariate 76:  name=covariate76, type=float, missing=  0 of 100, average=-0.052949, stdev=1.008931, range=[-2.504635,3.088823], active=1
covariate 77:  name=covariate77, type=float, missing=  0 of 100, average=-0.044337, stdev=1.074022, range=[-2.935999,2.702399], active=1
covariate 78:  name=covariate78, type=float, missing=  0 of 100, average=-0.054673, stdev=0.947197, range=[-3.087123,2.113834], active=1
covariate 79:  name=covariate79, type=float, missing=  0 of 100, average=0.069215, stdev=0.988888, range=[-2.342913,2.400970], active=1
covariate 80:  name=covariate80, type=float, missing=  0 of 100, average=0.037863, stdev=1.196290, range=[-3.137821,2.933398], active=1
