covariate 1:   name=covariate1, type=float, missing=  0 of 100, average=0.097382, stdev=0.925027, range=[-2.157685,3.330812], active=1
covariate 67:  name=covariate67, type=float, missing=  0 of 100, average=0.020759, stdev=1.054946, range=[-2.248155,2.660006], active=1
covariate 68:  name=covariate68, type=float, missing=  0 of 100, average=0.067638, stdev=0.879376, range=[-2.297798,2.283370], active=1
covariate 69:  name=covariate69, type=float, missing=  0 of 100, average=0.030781, stdev=1.072177, range=[-2.450748,2.617369], active=1
covariate 70:  name=covariate70, type=float, missing=  0 of 100, average=-0.071381, stdev=0.966172, range=[-2.175119,2.424736], active=1
covariate 71:  name=covariate71, type=float, missing=  0 of 100, average=-0.172736, stdev=0.996565, range=[-3.146581,2.271885], active=1
covariate 72:  name=covariate72, type=float, missing=  0 of 100, average=0.113253, stdev=0.932587, range=[-2.358888,2.052212], active=1
covariate 73:  name=covariate73, type=float, missing=  0 of 100, average=-0.028011, stdev=0.934277, range=[-2.886952,2.135134], active=1
covariate 74:  name=covariate74, type=float, missing=  0 of 100, average=0.013272, stdev=0.989512, range=[-2.271925,3.769346], active=1
covariate 75:  name=covariate75, type=float, missing=  0 of 100, average=0.121892, stdev=1.077001, range=[-2.804230,3.787226], active=1
covariate 76:  name=covariate76, type=float, missing=  0 of 100, average=-0.078020, stdev=1.148930, range=[-2.670297,2.648294], active=1
covariate 77:  name=covariate77, type=float, missing=  0 of 100, average=-0.003493, stdev=0.966253, range=[-2.311406,2.719191], active=1
covariate 78:  name=covariate78, type=float, missing=  0 of 100, average=-0.072928, stdev=1.004899, range=[-3.287307,1.922017], active=1
covariate 79:  name=covariate79, type=float, missing=  0 of 100, average=-0.010632, stdev=0.953741, range=[-2.157882,2.184071], active=1
covariate 80:  name=covariate80, type=float, missing=  0 of 100, average=0.042343, stdev=0.913521, range=[-2.057628,2.197077], active=1
