covariate 1:   name=covariate1, type=float, missing=  0 of 100, average=-0.030499, stdev=0.860477, range=[-1.830931,2.057159], active=1
covariate 19:  name=covariate19, type=float, missing=  0 of 100, average=0.139708, stdev=1.080206, range=[-2.252772,3.565742], active=1
covariate 20:  name=covariate20, type=float, missing=  0 of 100, average=0.016674, stdev=0.978950, range=[-2.368925,2.710562], active=1
covariate 21:  name=covariate21, type=float, missing=  0 of 100, average=-0.120170, stdev=0.978346, range=[-2.608677,1.803573], active=1
covariate 22:  name=covariate22, type=float, missing=  0 of 100, average=0.003325, stdev=1.028346, range=[-2.428869,2.579795], active=1
covariate 23:  name=covariate23, type=float, missing=  0 of 100, average=-0.116045, stdev=1.030198, range=[-2.083943,3.153806], active=1
covariate 24:  name=covariate24, type=float, missing=  0 of 100, average=-0.013313, stdev=1.122690, range=[-2.554375,2.734812], active=1
covariate 25:  name=covariate25, type=float, missing=  0 of 100, average=0.106413, stdev=0.954329, range=[-2.122072,3.246933], active=1
covariate 26:  name=covariate26, type=float, missing=  0 of 100, average=0.000552, stdev=0.988970, range=[-2.080977,2.286439], active=1
covariate 27:  name=covariate27, type=float, missing=  0 of 100, average=0.169592, stdev=0.958356, range=[-2.415499,2.535689], active=1
covariate 28:  name=covariate28, type=float, missing=  0 of 100, average=0.049855, stdev=0.951901, range=[-2.174943,2.467342], active=1
covariate 29:  name=covariate29, type=float, missing=  0 of 100, average=-0.042927, stdev=1.013121, range=[-2.139446,2.273312], active=1
covariate 30:  name=covariate30, type=float, missing=  0 of 100, average=-0.017164, stdev=0.904127, range=[-2.288172,2.460787], active=1
covariate 31:  name=covariate31, type=float, missing=  0 of 100, average=-0.049377, stdev=0.964390, range=[-2.889792,2.963013], active=1
covariate 32:  name=covariate32, type=float, missing=  0 of 100, average=-0.042229, stdev=1.077225, range=[-2.604534,3.239195], active=1
covariate 33:  name=covariate33, type=float, missing=  0 of 100, average=0.073945, stdev=0.988880, range=[-2.325081,2.533676], active=1
covariate 34:  name=covariate34, type=float, missing=  0 of 100, average=0.032856, stdev=0.983216, range=[-2.949138,3.060441], active=1
covariate 35:  name=covariate35, type=float, missing=  0 of 100, average=0.045495, stdev=0.911088, range=[-2.518336,2.588125], active=1
covariate 36:  name=covariate36, type=float, missing=  0 of 100, average=0.021095, stdev=1.009965, range=[-2.164481,2.103434], active=1
covariate 37:  name=covariate37, type=float, missing=  0 of 100, average=-0.056946, stdev=0.962548, range=[-2.114409,2.775333], active=1
covariate 38:  name=covariate38, type=float, missing=  0 of 100, average=0.027838, stdev=0.904813, range=[-2.244087,2.177925], active=1
covariate 39:  name=covariate39, type=float, missing=  0 of 100, average=0.088869, stdev=0.911355, range=[-1.970117,2.459218], active=1
covariate 40:  name=covariate40, type=float, missing=  0 of 100, average=0.087158, stdev=1.074948, range=[-2.330900,2.615796], active=1
covariate 41:  name=covariate41, type=float, missing=  0 of 100, average=-0.099473, stdev=1.070394, range=[-2.867957,2.928151], active=1
covariate 42:  name=covariate42, type=float, missing=  0 of 100, average=0.020998, stdev=0.887380, range=[-2.720906,2.797421], active=1
covariate 43:  name=covariate43, type=float, missing=  0 of 100, average=-0.138841, stdev=0.992160, range=[-2.895616,2.023279], active=1
covariate 44:  name=covariate44, type=float, missing=  0 of 100, average=0.068180, stdev=1.092043, range=[-2.779311,2.991242], active=1
covariate 45:  name=covariate45, type=float, missing=  0 of 100, average=-0.021679, stdev=1.061314, range=[-3.111530,2.193633], active=1
covariate 46:  name=covariate46, type=float, missing=  0 of 100, average=-0.028541, stdev=1.046308, range=[-3.068841,2.435321], active=1
covariate 47:  name=covariate47, type=float, missing=  0 of 100, average=-0.142403, stdev=0.854738, range=[-2.726654,1.860900], active=1
covariate 48:  name=covariate48, type=float, missing=  0 of 100, average=-0.064343, stdev=0.907573, range=[-2.299373,2.454208], active=1
covariate 49:  name=covariate49, type=float, missing=  0 of 100, average=-0.060019, stdev=0.889774, range=[-2.308115,2.811147], active=1
covariate 50:  name=covariate50, type=float, missing=  0 of 100, average=0.059838, stdev=0.897347, range=[-2.227270,2.777464], active=1
