covariate 1:   name=covariate1, type=float, missing=  5 of 100, average=0.084936, stdev=0.998793, range=[-3.131639,3.302952], active=1
covariate 18:  name=covariate18, type=float, missing=  5 of 100, average=-0.063495, stdev=1.038216, range=[-2.598337,2.052476], active=1
covariate 19:  name=covariate19, type=float, missing=  3 of 100, average=-0.143640, stdev=1.148918, range=[-2.492775,3.785006], active=1
covariate 20:  name=covariate20, type=float, missing=  5 of 100, average=0.078176, stdev=1.105258, range=[-2.403931,2.837575], active=1
covariate 21:  name=covariate21, type=float, missing=  2 of 100, average=-0.064705, stdev=1.075836, range=[-2.288285,2.637219], active=1
covariate 22:  name=covariate22, type=float, missing=  6 of 100, average=-0.094204, stdev=1.052622, range=[-2.800497,2.253882], active=1
covariate 23:  name=covariate23, type=float, missing=  4 of 100, average=-0.148948, stdev=1.057763, range=[-2.701481,2.220913], active=1
covariate 24:  name=covariate24, type=float, missing=  6 of 100, average=-0.060759, stdev=1.020385, range=[-2.854778,2.504775], active=1
covariate 25:  name=covariate25, type=float, missing=  5 of 100, average=-0.032002, stdev=1.097859, range=[-3.587830,2.088309], active=1
covariate 26:  name=covariate26, type=float, missing=  7 of 100, average=-0.003822, stdev=0.944466, range=[-1.847488,2.323988], active=1
covariate 27:  name=covariate27, type=float, missing=  4 of 100, average=-0.194821, stdev=0.927801, range=[-2.662123,2.252932], active=1
covariate 28:  name=covariate28, type=float, missing=  9 of 100, average=-0.082532, stdev=0.983190, range=[-2.824084,1.865644], active=1
covariate 29:  name=covariate29, type=float, missing=  9 of 100, average=-0.107341, stdev=1.017029, range=[-3.474271,2.657940], active=1
covariate 30:  name=covariate30, type=float, missing=  4 of 100, average=-0.092677, stdev=1.061007, range=[-3.368012,2.131085], active=1
covariate 31:  name=covariate31, type=float, missing=  5 of 100, average=-0.100252, stdev=0.991556, range=[-2.793066,2.746097], active=1
covariate 32:  name=covariate32, type=float, missing=  2 of 100, average=0.056989, stdev=0.931040, range=[-2.318078,2.179890], active=1
covariate 33:  name=covariate33, type=float, missing=  9 of 100, average=0.029957, stdev=1.178460, range=[-2.940566,3.275887], active=1
covariate 34:  name=covariate34, type=float, missing=  5 of 100, average=0.099622, stdev=1.205190, range=[-2.425974,3.513369], active=1
covariate 35:  name=covariate35, type=float, missing=  9 of 100, average=-0.041446, stdev=0.998229, range=[-2.812338,2.217802], active=1
covariate 36:  name=covariate36, type=float, missing=  4 of 100, average=0.087816, stdev=1.008354, range=[-2.577699,2.039824], active=1
covariate 37:  name=covariate37, type=float, missing=  4 of 100, average=0.026376, stdev=0.950387, range=[-2.244748,2.532264], active=1
covariate 38:  name=covariate38, type=float, missing=  9 of 100, average=0.168159, stdev=1.049378, range=[-2.332012,2.479422], active=1
covariate 39:  name=covariate39, type=float, missing=  2 of 100, average=-0.082907, stdev=1.122787, range=[-2.476728,2.889624], active=1
covariate 40:  name=covariate40, type=float, missing=  6 of 100, average=-0.169599, stdev=0.931809, range=[-2.155439,2.549693], active=1
covariate 41:  name=covariate41, type=float, missing=  2 of 100, average=-0.032397, stdev=1.062469, range=[-2.910474,3.149399], active=1
covariate 42:  name=covariate42, type=float, missing=  7 of 100, average=-0.129776, stdev=0.999145, range=[-2.552111,1.959644], active=1
covariate 43:  name=covariate43, type=float, missing=  7 of 100, average=0.036076, stdev=1.109131, range=[-2.234244,3.002025], active=1
covariate 44:  name=covariate44, type=float, missing=  7 of 100, average=-0.072523, stdev=0.993981, range=[-2.769697,2.539159], active=1
covariate 45:  name=covariate45, type=float, missing=  2 of 100, average=-0.098554, stdev=0.936477, range=[-2.082302,2.085188], active=1
covariate 46:  name=covariate46, type=float, missing=  3 of 100, average=0.068594, stdev=1.003401, range=[-2.586149,2.395491], active=1
covariate 47:  name=covariate47, type=float, missing=  7 of 100, average=-0.066547, stdev=0.941502, range=[-2.879829,2.144108], active=1
covariate 48:  name=covariate48, type=float, missing=  5 of 100, average=0.023776, stdev=1.096045, range=[-2.485438,2.491416], active=1
covariate 49:  name=covariate49, type=float, missing=  3 of 100, average=0.082303, stdev=0.974284, range=[-2.453557,2.569683], active=1
covariate 50:  name=covariate50, type=float, missing=  7 of 100, average=0.192190, stdev=0.998460, range=[-2.539226,2.566473], active=1
